Time,Open,High,Low,Last,Change,%Chg
3/5/21 15:40,384.30,384.36,383.55,384.02,-0.28,-0.07%
3/5/21 15:35,383.47,384.34,383.44,384.30,0.84,0.22%
3/5/21 15:30,383.28,383.60,382.97,383.46,0.18,0.05%
3/5/21 15:25,383.34,383.66,382.94,383.28,-0.05,-0.01%
3/5/21 15:20,383.00,383.44,382.88,383.33,0.32,0.08%
3/5/21 15:15,383.02,383.68,382.62,383.01,0.01,0.00%
3/5/21 15:10,382.85,383.10,382.50,383.01,0.15,0.04%
3/5/21 15:05,383.41,383.50,382.80,382.86,-0.56,-0.14%
3/5/21 15:00,383.09,383.47,383.04,383.41,0.32,0.08%
3/5/21 14:55,382.79,383.23,382.68,383.09,0.31,0.08%
3/5/21 14:50,382.46,382.81,382.18,382.79,0.34,0.09%
3/5/21 14:45,382.00,382.54,381.80,382.45,0.46,0.12%
3/5/21 14:40,382.29,382.49,381.71,381.99,-0.29,-0.08%
3/5/21 14:35,382.47,382.63,382.19,382.28,-0.19,-0.05%
3/5/21 14:30,381.67,382.59,381.67,382.47,0.81,0.21%
3/5/21 14:25,380.94,381.80,380.86,381.66,0.70,0.18%
3/5/21 14:20,380.21,380.96,380.04,380.96,0.75,0.20%
3/5/21 14:15,380.68,381.07,379.92,380.21,-0.47,-0.12%
3/5/21 14:10,380.25,380.71,380.07,380.68,0.42,0.11%
3/5/21 14:05,380.80,380.85,380.11,380.26,-0.54,-0.14%
3/5/21 14:00,381.36,381.72,380.47,380.80,-0.54,-0.14%
3/5/21 13:55,380.68,381.36,380.54,381.34,0.66,0.17%
3/5/21 13:50,381.36,381.88,380.52,380.68,-0.69,-0.18%
3/5/21 13:45,381.11,381.60,380.97,381.37,0.31,0.08%
3/5/21 13:40,381.19,381.82,381.00,381.06,-0.14,-0.04%
3/5/21 13:35,380.92,381.31,380.67,381.20,0.28,0.07%
3/5/21 13:30,380.84,380.97,380.34,380.92,0.11,0.03%
3/5/21 13:25,380.68,380.98,380.17,380.82,0.14,0.04%
3/5/21 13:20,380.55,380.82,380.01,380.68,0.13,0.03%
3/5/21 13:15,379.29,380.57,379.06,380.55,1.25,0.33%
3/5/21 13:10,379.24,379.37,378.57,379.30,0.03,0.01%
3/5/21 13:05,378.07,379.41,377.98,379.27,1.19,0.31%
3/5/21 13:00,379.11,379.61,377.89,378.08,-1.06,-0.28%
3/5/21 12:55,378.72,379.41,378.60,379.14,0.40,0.11%
3/5/21 12:50,379.14,379.40,378.55,378.74,-0.41,-0.11%
3/5/21 12:45,379.08,379.53,378.98,379.15,0.07,0.02%
3/5/21 12:40,378.60,379.13,378.27,379.08,0.48,0.13%
3/5/21 12:35,378.08,378.61,377.52,378.60,0.51,0.13%
3/5/21 12:30,378.03,378.31,377.86,378.09,0.07,0.02%
3/5/21 12:25,377.66,378.22,377.50,378.02,0.37,0.10%
3/5/21 12:20,376.66,377.78,376.45,377.65,1.00,0.26%
3/5/21 12:15,375.80,376.69,375.62,376.66,0.88,0.23%
3/5/21 12:10,375.57,376.28,375.44,375.77,0.20,0.05%
3/5/21 12:05,376.11,376.22,375.48,375.57,-0.54,-0.14%
3/5/21 12:00,375.84,376.32,375.51,376.11,0.25,0.07%
3/5/21 11:55,373.95,376.07,373.85,375.86,1.90,0.51%
3/5/21 11:50,374.32,374.72,373.82,373.96,-0.39,-0.10%
3/5/21 11:45,375.01,375.24,374.21,374.35,-0.67,-0.18%
3/5/21 11:40,374.57,375.04,373.52,375.01,0.43,0.11%
3/5/21 11:35,373.61,374.83,373.51,374.58,0.96,0.26%
3/5/21 11:30,373.07,374.39,373.06,373.62,0.55,0.15%
3/5/21 11:25,373.42,373.61,372.64,373.07,-0.34,-0.09%
3/5/21 11:20,373.93,374.36,373.36,373.41,-0.53,-0.14%
3/5/21 11:15,374.09,374.44,373.41,373.94,-0.17,-0.04%
3/5/21 11:10,374.61,375.33,373.99,374.10,-0.51,-0.14%
3/5/21 11:05,375.12,375.47,374.40,374.61,-0.51,-0.14%
3/5/21 11:00,375.38,376.30,374.83,375.12,-0.27,-0.07%
3/5/21 10:55,376.70,376.70,375.17,375.39,-1.30,-0.35%
3/5/21 10:50,375.94,376.95,375.61,376.69,0.75,0.20%
3/5/21 10:45,375.48,376.25,374.93,375.94,0.42,0.11%
3/5/21 10:40,375.36,376.38,375.16,375.52,0.15,0.04%
3/5/21 10:35,375.73,376.94,375.23,375.37,-0.37,-0.10%
3/5/21 10:30,376.08,376.78,375.39,375.74,-0.34,-0.09%
3/5/21 10:25,376.34,377.75,376.04,376.08,-0.23,-0.06%
3/5/21 10:20,377.44,377.83,376.14,376.31,-1.13,-0.30%
3/5/21 10:15,376.71,377.86,376.29,377.44,0.71,0.19%
3/5/21 10:10,378.37,378.85,376.40,376.73,-1.65,-0.44%
3/5/21 10:05,377.55,379.23,377.43,378.38,0.85,0.23%
3/5/21 10:00,377.33,378.02,376.70,377.53,0.19,0.05%
3/5/21 9:55,376.43,377.34,375.79,377.34,0.92,0.24%
3/5/21 9:50,377.54,377.89,376.29,376.42,-1.13,-0.30%
3/5/21 9:45,378.41,379.12,377.49,377.55,-0.87,-0.23%
3/5/21 9:40,378.09,378.60,377.73,378.42,0.33,0.09%
3/5/21 9:35,379.57,379.73,378.03,378.09,-1.47,-0.39%
3/5/21 9:30,380.46,380.59,379.52,379.56,2.95,0.78%
3/4/21 15:55,375.76,376.75,375.28,376.61,0.55,0.15%
3/4/21 15:50,376.32,377.20,375.76,376.06,-0.29,-0.08%
3/4/21 15:45,376.45,376.99,375.88,376.35,-0.19,-0.05%
3/4/21 15:40,375.92,376.85,375.70,376.54,0.75,0.20%
3/4/21 15:35,376.49,376.86,375.51,375.79,-0.70,-0.19%
3/4/21 15:30,375.87,376.92,375.63,376.49,0.61,0.16%
3/4/21 15:25,374.78,376.60,374.67,375.88,1.02,0.27%
3/4/21 15:20,375.16,375.20,374.36,374.86,-0.16,-0.04%
3/4/21 15:15,375.32,375.55,374.73,375.02,-0.40,-0.11%
3/4/21 15:10,375.71,375.90,375.06,375.42,-0.65,-0.17%
3/4/21 15:05,376.15,376.88,375.72,376.07,-0.10,-0.03%
3/4/21 15:00,377.22,377.49,376.05,376.17,-1.06,-0.28%
3/4/21 14:55,377.27,377.49,376.95,377.23,-0.04,-0.01%
3/4/21 14:50,377.18,377.32,376.35,377.27,0.10,0.03%
3/4/21 14:45,376.46,377.43,376.02,377.17,0.70,0.19%
3/4/21 14:40,375.02,376.53,374.76,376.47,1.47,0.39%
3/4/21 14:35,375.21,375.54,374.44,375.00,-0.20,-0.05%
3/4/21 14:30,376.11,376.17,375.05,375.20,-0.90,-0.24%
3/4/21 14:25,375.50,376.25,375.40,376.09,0.59,0.16%
3/4/21 14:20,374.35,375.51,374.31,375.50,1.15,0.31%
3/4/21 14:15,374.18,374.56,373.52,374.35,0.18,0.05%
3/4/21 14:10,374.29,374.56,373.67,374.17,-0.14,-0.04%
3/4/21 14:05,372.52,374.46,372.30,374.31,1.79,0.48%
3/4/21 14:00,371.93,373.05,371.90,372.52,0.58,0.16%
3/4/21 13:55,372.80,373.28,371.88,371.94,-0.91,-0.24%
3/4/21 13:50,374.03,374.22,372.14,372.85,-1.18,-0.32%
3/4/21 13:45,375.31,375.40,373.92,374.03,-1.29,-0.34%
3/4/21 13:40,376.22,376.44,374.93,375.32,-0.91,-0.24%
3/4/21 13:35,375.45,376.77,375.41,376.23,0.75,0.20%
3/4/21 13:30,376.78,376.81,375.17,375.48,-1.32,-0.35%
3/4/21 13:25,375.82,376.86,375.12,376.80,0.98,0.26%
3/4/21 13:20,376.33,376.34,375.04,375.83,-0.53,-0.14%
3/4/21 13:15,375.74,376.60,375.26,376.35,0.61,0.16%
3/4/21 13:10,376.74,376.83,375.65,375.74,-1.00,-0.27%
3/4/21 13:05,377.85,377.85,376.26,376.74,-1.11,-0.29%
3/4/21 13:00,377.01,377.91,376.57,377.85,0.83,0.22%
3/4/21 12:55,377.55,377.74,376.36,377.02,-0.54,-0.14%
3/4/21 12:50,378.56,379.16,377.46,377.56,-1.01,-0.27%
3/4/21 12:45,379.52,379.59,378.32,378.57,-0.97,-0.25%
3/4/21 12:40,380.40,380.81,379.42,379.54,-0.87,-0.23%
3/4/21 12:35,379.42,380.44,379.04,380.40,0.98,0.26%
3/4/21 12:30,380.48,380.53,379.09,379.42,-1.10,-0.29%
3/4/21 12:25,380.82,380.88,379.57,380.52,-0.29,-0.08%
3/4/21 12:20,382.59,383.16,380.63,380.81,-1.81,-0.47%
3/4/21 12:15,382.08,383.53,381.90,382.62,0.53,0.14%
3/4/21 12:10,383.96,383.97,381.79,382.09,-1.90,-0.49%
3/4/21 12:05,383.84,384.00,383.32,383.99,0.14,0.04%
3/4/21 12:00,382.97,383.88,382.97,383.85,0.89,0.23%
3/4/21 11:55,383.31,383.35,382.80,382.96,-0.37,-0.10%
3/4/21 11:50,383.58,383.67,383.15,383.33,-0.24,-0.06%
3/4/21 11:45,383.34,383.65,383.26,383.57,0.23,0.06%
3/4/21 11:40,382.89,383.53,382.75,383.34,0.45,0.12%
3/4/21 11:35,381.88,382.93,381.88,382.89,1.01,0.26%
3/4/21 11:30,382.03,382.95,381.81,381.88,-0.15,-0.04%
3/4/21 11:25,382.36,382.56,381.51,382.03,-0.33,-0.09%
3/4/21 11:20,381.91,382.52,381.75,382.36,0.43,0.11%
3/4/21 11:15,381.39,382.18,381.23,381.93,0.54,0.14%
3/4/21 11:10,382.05,382.35,381.35,381.40,-0.64,-0.17%
3/4/21 11:05,382.72,382.80,381.78,382.03,-0.67,-0.18%
3/4/21 11:00,381.85,382.84,381.64,382.70,0.85,0.22%
3/4/21 10:55,380.95,382.35,380.72,381.85,0.90,0.24%
3/4/21 10:50,382.04,382.36,380.80,380.95,-1.08,-0.28%
3/4/21 10:45,381.69,382.43,381.67,382.03,0.35,0.09%
3/4/21 10:40,381.40,381.88,381.06,381.69,0.29,0.08%
3/4/21 10:35,380.45,381.49,380.35,381.39,0.94,0.25%
3/4/21 10:30,380.30,380.55,380.03,380.45,0.17,0.04%
3/4/21 10:25,379.98,380.54,379.46,380.28,0.30,0.08%
3/4/21 10:20,378.68,380.12,378.58,379.98,1.31,0.35%
3/4/21 10:15,379.61,379.82,378.58,378.67,-0.95,-0.25%
3/4/21 10:10,379.42,379.65,378.76,379.62,0.19,0.05%
3/4/21 10:05,379.84,380.14,379.39,379.43,-0.40,-0.11%
3/4/21 10:00,380.87,381.17,379.81,379.83,-1.06,-0.28%
3/4/21 9:55,380.89,381.10,380.15,380.89,-0.01,0.00%
3/4/21 9:50,380.71,381.23,380.35,380.90,0.20,0.05%
3/4/21 9:45,382.80,382.94,380.67,380.71,-2.10,-0.55%
3/4/21 9:40,383.27,383.38,382.62,382.80,-0.46,-0.12%
3/4/21 9:35,382.67,383.29,382.63,383.26,0.58,0.15%
3/4/21 9:30,381.22,382.68,381.20,382.68,1.28,0.34%
3/3/21 15:55,381.99,382.29,381.31,381.40,-0.58,-0.15%
3/3/21 15:50,383.13,383.20,381.89,381.98,-1.15,-0.30%
3/3/21 15:45,383.02,383.72,382.99,383.13,0.11,0.03%
3/3/21 15:40,382.56,383.18,382.50,383.02,0.47,0.12%
3/3/21 15:35,382.62,382.94,382.47,382.55,-0.08,-0.02%
3/3/21 15:30,382.99,383.25,382.54,382.63,-0.38,-0.10%
3/3/21 15:25,382.91,383.17,382.52,383.00,0.09,0.02%
3/3/21 15:20,383.38,383.40,382.75,382.91,-0.46,-0.12%
3/3/21 15:15,383.64,383.74,383.13,383.37,-0.26,-0.07%
3/3/21 15:10,383.78,384.36,383.63,383.63,-0.14,-0.04%
3/3/21 15:05,383.90,384.00,383.56,383.78,-0.12,-0.03%
3/3/21 15:00,384.04,384.19,383.53,383.90,-0.14,-0.04%
3/3/21 14:55,383.97,384.21,383.71,384.04,0.06,0.02%
3/3/21 14:50,383.08,384.10,383.08,383.97,0.90,0.24%
3/3/21 14:45,383.52,383.61,382.64,383.07,-0.45,-0.12%
3/3/21 14:40,383.47,383.78,383.25,383.52,0.06,0.02%
3/3/21 14:35,382.30,383.60,382.23,383.46,1.14,0.30%
3/3/21 14:30,383.22,383.43,382.27,382.32,-0.91,-0.24%
3/3/21 14:25,383.30,383.55,383.00,383.23,-0.07,-0.02%
3/3/21 14:20,383.40,383.63,383.00,383.30,-0.12,-0.03%
3/3/21 14:15,383.98,383.98,383.21,383.41,-0.56,-0.15%
3/3/21 14:10,383.40,384.01,383.24,383.97,0.56,0.15%
3/3/21 14:05,383.54,383.66,383.26,383.41,-0.14,-0.04%
3/3/21 14:00,384.13,384.32,383.52,383.55,-0.58,-0.15%
3/3/21 13:55,384.01,384.14,383.78,384.13,0.12,0.03%
3/3/21 13:50,384.11,384.37,383.95,384.01,-0.10,-0.03%
3/3/21 13:45,384.69,384.83,384.09,384.11,-0.58,-0.15%
3/3/21 13:40,385.13,385.15,384.62,384.69,-0.44,-0.11%
3/3/21 13:35,384.91,385.37,384.86,385.13,0.21,0.06%
3/3/21 13:30,385.45,385.45,384.69,384.91,-0.53,-0.14%
3/3/21 13:25,385.55,385.69,385.36,385.44,-0.11,-0.03%
3/3/21 13:20,385.66,385.83,385.52,385.55,-0.11,-0.03%
3/3/21 13:15,384.68,385.69,384.58,385.66,0.98,0.25%
3/3/21 13:10,384.55,384.93,384.33,384.68,0.14,0.04%
3/3/21 13:05,384.56,384.83,384.49,384.54,-0.04,-0.01%
3/3/21 13:00,384.57,384.80,384.50,384.58,0.00,0.00%
3/3/21 12:55,385.02,385.13,384.56,384.58,-0.43,-0.11%
3/3/21 12:50,385.34,385.53,385.01,385.01,-0.33,-0.08%
3/3/21 12:45,384.79,385.41,384.67,385.34,0.55,0.14%
3/3/21 12:40,384.63,385.08,384.54,384.79,0.15,0.04%
3/3/21 12:35,384.65,384.86,384.58,384.65,-0.01,0.00%
3/3/21 12:30,384.94,385.12,384.61,384.65,-0.28,-0.07%
3/3/21 12:25,384.95,385.02,384.70,384.94,-0.02,0.00%
3/3/21 12:20,385.14,385.19,384.85,384.95,-0.19,-0.05%
3/3/21 12:15,385.58,385.59,384.99,385.14,-0.43,-0.11%
3/3/21 12:10,385.31,385.62,385.05,385.57,0.24,0.06%
3/3/21 12:05,385.33,385.45,385.15,385.33,-0.01,0.00%
3/3/21 12:00,385.43,385.46,385.24,385.34,-0.07,-0.02%
3/3/21 11:55,385.94,386.08,385.33,385.41,-0.52,-0.13%
3/3/21 11:50,385.56,386.18,385.47,385.93,0.36,0.09%
3/3/21 11:45,385.60,385.86,385.41,385.57,-0.02,-0.01%
3/3/21 11:40,385.83,385.96,385.42,385.59,-0.22,-0.06%
3/3/21 11:35,386.11,386.33,385.72,385.81,-0.30,-0.08%
3/3/21 11:30,386.32,386.45,386.11,386.11,-0.21,-0.05%
3/3/21 11:25,386.13,386.35,385.93,386.32,0.18,0.05%
3/3/21 11:20,385.95,386.26,385.78,386.14,0.17,0.04%
3/3/21 11:15,385.24,386.00,384.77,385.97,0.73,0.19%
3/3/21 11:10,385.39,385.60,385.14,385.24,-0.15,-0.04%
3/3/21 11:05,385.29,385.86,385.27,385.39,0.09,0.02%
3/3/21 11:00,385.13,385.67,385.05,385.31,0.16,0.04%
3/3/21 10:55,384.64,385.45,384.21,385.14,0.50,0.13%
3/3/21 10:50,384.66,384.99,384.30,384.65,-0.01,0.00%
3/3/21 10:45,383.98,385.18,383.73,384.66,0.68,0.18%
3/3/21 10:40,384.72,384.76,383.88,383.98,-0.75,-0.19%
3/3/21 10:35,384.46,384.79,384.20,384.73,0.27,0.07%
3/3/21 10:30,384.00,384.74,383.29,384.46,0.46,0.12%
3/3/21 10:25,384.28,384.72,383.84,384.00,-0.28,-0.07%
3/3/21 10:20,383.58,384.31,383.38,384.28,0.69,0.18%
3/3/21 10:15,383.68,383.82,383.11,383.59,-0.12,-0.03%
3/3/21 10:10,384.88,384.97,383.66,383.70,-1.18,-0.31%
3/3/21 10:05,384.52,385.08,384.02,384.88,0.35,0.09%
3/3/21 10:00,384.49,384.99,384.22,384.53,0.02,0.01%
3/3/21 9:55,385.91,386.08,384.33,384.51,-1.42,-0.37%
3/3/21 9:50,385.71,386.30,385.64,385.93,0.22,0.06%
3/3/21 9:45,385.33,385.92,384.77,385.71,0.38,0.10%
3/3/21 9:40,385.63,385.72,384.86,385.33,-0.30,-0.08%
3/3/21 9:35,386.46,386.64,385.27,385.63,-0.83,-0.22%
3/3/21 9:30,385.79,386.83,385.70,386.46,-0.10,-0.03%
3/2/21 15:55,387.16,387.24,386.30,386.56,-0.60,-0.15%
3/2/21 15:50,387.67,387.82,387.09,387.16,-0.50,-0.13%
3/2/21 15:45,387.78,388.13,387.42,387.66,-0.12,-0.03%
3/2/21 15:40,387.66,387.82,387.46,387.78,0.13,0.03%
3/2/21 15:35,387.85,387.99,387.58,387.65,-0.22,-0.06%
3/2/21 15:30,387.86,388.22,387.63,387.87,0.02,0.01%
3/2/21 15:25,388.09,388.25,387.84,387.85,-0.23,-0.06%
3/2/21 15:20,388.03,388.29,387.91,388.08,0.05,0.01%
3/2/21 15:15,388.88,389.00,388.01,388.03,-0.84,-0.22%
3/2/21 15:10,389.27,389.36,388.83,388.87,-0.40,-0.10%
3/2/21 15:05,389.14,389.35,389.10,389.27,0.14,0.04%
3/2/21 15:00,389.03,389.25,388.96,389.13,0.08,0.02%
3/2/21 14:55,389.08,389.35,388.94,389.05,-0.03,-0.01%
3/2/21 14:50,388.88,389.23,388.75,389.08,0.21,0.05%
3/2/21 14:45,388.55,388.92,388.48,388.87,0.32,0.08%
3/2/21 14:40,388.64,388.90,388.50,388.55,-0.09,-0.02%
3/2/21 14:35,388.51,388.74,388.32,388.64,0.10,0.03%
3/2/21 14:30,388.35,388.56,388.15,388.54,0.22,0.06%
3/2/21 14:25,388.78,388.82,388.30,388.32,-0.47,-0.12%
3/2/21 14:20,388.44,388.85,388.40,388.79,0.35,0.09%
3/2/21 14:15,388.51,388.64,388.31,388.44,-0.08,-0.02%
3/2/21 14:10,388.79,388.86,388.49,388.52,-0.30,-0.08%
3/2/21 14:05,389.29,389.35,388.78,388.81,-0.47,-0.12%
3/2/21 14:00,389.23,389.54,389.18,389.28,0.05,0.01%
3/2/21 13:55,389.32,389.49,389.17,389.23,-0.08,-0.02%
3/2/21 13:50,389.65,389.68,389.26,389.31,-0.33,-0.09%
3/2/21 13:45,389.39,389.71,389.36,389.64,0.26,0.07%
3/2/21 13:40,389.66,389.72,389.31,389.39,-0.28,-0.07%
3/2/21 13:35,389.37,389.74,389.33,389.67,0.30,0.08%
3/2/21 13:30,389.11,389.60,389.07,389.37,0.27,0.07%
3/2/21 13:25,389.15,389.24,388.78,389.10,-0.05,-0.01%
3/2/21 13:20,389.13,389.18,388.93,389.15,0.02,0.01%
3/2/21 13:15,389.42,389.42,389.09,389.13,-0.29,-0.07%
3/2/21 13:10,389.04,389.42,389.04,389.42,0.38,0.10%
3/2/21 13:05,389.10,389.19,388.87,389.04,-0.05,-0.01%
3/2/21 13:00,388.64,389.17,388.64,389.09,0.45,0.12%
3/2/21 12:55,388.96,389.00,388.45,388.64,-0.32,-0.08%
3/2/21 12:50,388.81,388.98,388.63,388.96,0.15,0.04%
3/2/21 12:45,388.98,389.05,388.78,388.81,-0.19,-0.05%
3/2/21 12:40,388.80,389.09,388.80,388.99,0.20,0.05%
3/2/21 12:35,388.37,388.88,388.36,388.79,0.41,0.11%
3/2/21 12:30,388.22,388.47,388.17,388.38,0.15,0.04%
3/2/21 12:25,388.35,388.38,387.98,388.23,-0.12,-0.03%
3/2/21 12:20,388.43,388.48,388.31,388.35,-0.08,-0.02%
3/2/21 12:15,387.98,388.59,387.98,388.43,0.46,0.12%
3/2/21 12:10,387.99,388.15,387.82,387.97,-0.04,-0.01%
3/2/21 12:05,387.99,388.21,387.73,388.01,0.01,0.00%
3/2/21 12:00,387.52,388.00,387.21,388.00,0.48,0.12%
3/2/21 11:55,387.74,387.74,387.43,387.52,-0.21,-0.05%
3/2/21 11:50,387.53,387.75,387.24,387.73,0.18,0.05%
3/2/21 11:45,387.13,387.61,386.86,387.55,0.43,0.11%
3/2/21 11:40,387.17,387.17,386.00,387.12,-0.05,-0.01%
3/2/21 11:35,387.11,387.34,386.94,387.17,0.07,0.02%
3/2/21 11:30,388.00,388.02,386.95,387.10,-0.90,-0.23%
3/2/21 11:25,387.09,388.05,386.95,388.00,0.92,0.24%
3/2/21 11:20,387.52,387.70,386.95,387.08,-0.45,-0.12%
3/2/21 11:15,387.78,387.82,387.07,387.54,-0.27,-0.07%
3/2/21 11:10,388.21,388.26,387.66,387.80,-0.41,-0.11%
3/2/21 11:05,387.95,388.39,387.90,388.21,0.26,0.07%
3/2/21 11:00,388.13,388.23,387.21,387.96,-0.22,-0.06%
3/2/21 10:55,388.27,388.43,388.13,388.17,-0.10,-0.02%
3/2/21 10:50,388.18,388.27,387.94,388.27,0.08,0.02%
3/2/21 10:45,387.55,388.21,387.08,388.19,0.63,0.16%
3/2/21 10:40,387.38,387.66,387.25,387.56,0.18,0.05%
3/2/21 10:35,388.03,388.22,387.31,387.38,-0.65,-0.17%
3/2/21 10:30,387.54,388.28,387.49,388.03,0.48,0.12%
3/2/21 10:25,388.67,388.84,387.53,387.55,-1.11,-0.29%
3/2/21 10:20,389.12,389.46,388.62,388.66,-0.49,-0.13%
3/2/21 10:15,388.82,389.61,388.71,389.15,0.32,0.08%
3/2/21 10:10,389.61,389.72,388.60,388.83,-0.77,-0.20%
3/2/21 10:05,389.40,389.65,389.12,389.60,0.20,0.05%
3/2/21 10:00,389.31,389.58,389.10,389.40,0.10,0.03%
3/2/21 9:55,389.01,389.74,388.88,389.30,0.30,0.08%
3/2/21 9:50,388.34,389.02,388.20,389.00,0.65,0.17%
3/2/21 9:45,389.07,389.31,388.25,388.35,-0.72,-0.19%
3/2/21 9:40,389.26,389.42,388.74,389.07,-0.21,-0.05%
3/2/21 9:35,389.44,389.56,389.13,389.28,-0.16,-0.04%
3/2/21 9:30,389.82,390.07,389.15,389.44,-0.23,-0.06%
3/1/21 15:55,389.63,389.85,389.00,389.67,0.05,0.01%
3/1/21 15:50,389.33,389.69,389.10,389.62,0.25,0.06%
3/1/21 15:45,389.71,389.85,389.32,389.37,-0.37,-0.09%
3/1/21 15:40,389.62,390.00,389.60,389.74,0.11,0.03%
3/1/21 15:35,390.13,390.20,389.58,389.63,-0.50,-0.13%
3/1/21 15:30,390.34,390.49,390.02,390.13,-0.12,-0.03%
3/1/21 15:25,390.40,390.42,390.15,390.25,-0.17,-0.04%
3/1/21 15:20,390.24,390.49,390.24,390.42,0.18,0.05%
3/1/21 15:15,390.36,390.41,389.98,390.24,-0.12,-0.03%
3/1/21 15:10,390.48,390.54,390.32,390.36,-0.16,-0.04%
3/1/21 15:05,390.61,390.61,390.34,390.52,-0.08,-0.02%
3/1/21 15:00,390.53,390.73,390.52,390.60,0.08,0.02%
3/1/21 14:55,390.90,390.90,390.51,390.52,-0.37,-0.09%
3/1/21 14:50,390.67,390.92,390.66,390.89,0.24,0.06%
3/1/21 14:45,390.81,390.84,390.56,390.65,-0.14,-0.04%
3/1/21 14:40,390.48,390.84,390.46,390.79,0.32,0.08%
3/1/21 14:35,390.41,390.57,390.41,390.47,0.05,0.01%
3/1/21 14:30,390.42,390.49,390.29,390.42,0.11,0.03%
3/1/21 14:25,390.28,390.42,390.25,390.31,0.02,0.01%
3/1/21 14:20,390.29,390.45,390.22,390.29,0.01,0.00%
3/1/21 14:15,390.36,390.42,390.22,390.28,-0.12,-0.03%
3/1/21 14:10,390.16,390.48,390.07,390.40,0.34,0.09%
3/1/21 14:05,389.82,390.38,389.72,390.06,0.24,0.06%
3/1/21 14:00,389.51,389.85,389.40,389.82,0.31,0.08%
3/1/21 13:55,389.46,389.57,389.43,389.51,-0.01,0.00%
3/1/21 13:50,389.52,389.63,389.37,389.52,-0.03,-0.01%
3/1/21 13:45,389.62,389.66,389.33,389.55,-0.10,-0.03%
3/1/21 13:40,389.45,389.68,389.45,389.65,0.21,0.05%
3/1/21 13:35,389.30,389.47,389.22,389.45,0.18,0.04%
3/1/21 13:30,389.02,389.33,389.01,389.27,0.25,0.06%
3/1/21 13:25,388.86,389.06,388.84,389.02,0.14,0.04%
3/1/21 13:20,388.51,388.91,388.45,388.88,0.37,0.10%
3/1/21 13:15,388.43,388.54,388.25,388.51,0.03,0.01%
3/1/21 13:10,388.72,388.81,388.36,388.48,-0.37,-0.10%
3/1/21 13:05,388.86,389.00,388.71,388.85,0.02,0.01%
3/1/21 13:00,388.93,389.02,388.64,388.83,-0.06,-0.02%
3/1/21 12:55,389.31,389.33,388.76,388.89,-0.49,-0.13%
3/1/21 12:50,389.64,389.68,389.28,389.38,-0.19,-0.05%
3/1/21 12:45,389.40,389.65,389.30,389.57,0.19,0.05%
3/1/21 12:40,389.32,389.40,389.08,389.38,-0.07,-0.02%
3/1/21 12:35,389.51,389.57,389.29,389.45,-0.06,-0.02%
3/1/21 12:30,389.34,389.53,389.28,389.51,0.15,0.04%
3/1/21 12:25,389.42,389.48,389.32,389.36,-0.07,-0.02%
3/1/21 12:20,389.09,389.44,380.57,389.43,0.29,0.07%
3/1/21 12:15,389.46,389.47,389.01,389.14,-0.33,-0.08%
3/1/21 12:10,389.55,389.63,389.43,389.47,-0.09,-0.02%
3/1/21 12:05,389.43,389.65,389.41,389.56,0.11,0.03%
3/1/21 12:00,389.38,389.68,389.35,389.45,0.08,0.02%
3/1/21 11:55,389.33,389.50,389.17,389.37,0.04,0.01%
3/1/21 11:50,389.28,389.37,389.18,389.33,0.07,0.02%
3/1/21 11:45,389.42,389.42,389.16,389.27,-0.08,-0.02%
3/1/21 11:40,388.96,389.43,388.89,389.34,0.39,0.10%
3/1/21 11:35,388.92,389.21,388.86,388.95,-0.01,0.00%
3/1/21 11:30,388.81,388.99,388.72,388.96,0.14,0.04%
3/1/21 11:25,389.18,389.27,388.70,388.82,-0.36,-0.09%
3/1/21 11:20,389.40,389.41,389.17,389.18,-0.14,-0.04%
3/1/21 11:15,389.14,389.40,389.07,389.32,0.19,0.05%
3/1/21 11:10,388.96,389.25,388.90,389.13,0.17,0.04%
3/1/21 11:05,388.59,388.97,388.40,388.96,0.35,0.09%
3/1/21 11:00,388.99,389.09,388.56,388.61,-0.39,-0.10%
3/1/21 10:55,388.90,389.14,388.83,389.00,0.09,0.02%
3/1/21 10:50,388.82,388.96,388.76,388.91,0.11,0.03%
3/1/21 10:45,388.78,388.86,388.46,388.80,0.22,0.06%
3/1/21 10:40,388.64,388.82,388.51,388.58,-0.06,-0.02%
3/1/21 10:35,388.31,388.67,388.21,388.64,0.32,0.08%
3/1/21 10:30,388.03,388.48,387.93,388.32,0.27,0.07%
3/1/21 10:25,388.20,388.23,387.92,388.05,-0.24,-0.06%
3/1/21 10:20,388.16,388.40,387.22,388.29,0.15,0.04%
3/1/21 10:15,387.26,388.17,387.26,388.14,0.99,0.26%
3/1/21 10:10,387.19,387.43,386.95,387.15,-0.04,-0.01%
3/1/21 10:05,387.33,387.61,386.84,387.19,-0.27,-0.07%
3/1/21 10:00,386.94,387.58,385.65,387.46,0.53,0.14%
3/1/21 9:55,386.64,387.04,386.64,386.93,0.19,0.05%
3/1/21 9:50,386.33,386.80,386.01,386.75,0.42,0.11%
3/1/21 9:45,386.53,386.91,386.25,386.33,-0.27,-0.07%
3/1/21 9:40,385.92,386.63,385.91,386.60,0.65,0.17%
3/1/21 9:35,386.39,386.56,385.57,385.95,-0.32,-0.08%
3/1/21 9:30,385.59,386.43,385.54,386.26,6.25,1.64%
2/26/21 15:55,382.16,382.57,379.72,380.01,-2.14,-0.56%
