Date,Time,Open,High,Low,Close
4/29,15:05,420.24,420.45,420.08,420.1889
4/29,15:00,420.02,420.38,420.01,420.25
4/29,14:55,420.0699,420.08,419.88,420.01
4/29,14:50,420.115,420.14,419.88,420.07
4/29,14:45,420.07,420.49,420,420.1199
4/29,14:40,419.73,420.09,419.67,420.07
4/29,14:35,419.62,419.76,419.57,419.7399
4/29,14:30,419.29,419.6499,419.29,419.61
4/29,14:25,419.22,419.3,419.17,419.29
4/29,14:20,419.26,419.39,419.19,419.225
4/29,14:15,419.045,419.27,418.93,419.25
4/29,14:10,418.7901,419.1,418.77,419.0499
4/29,14:05,418.5655,418.9,418.56,418.795
4/29,14:00,418.6,418.75,418.55,418.5601
4/29,13:55,418.75,418.805,418.48,418.615
4/29,13:50,418.67,418.81,418.62,418.755
4/29,13:45,418.65,418.765,418.57,418.684
4/29,13:40,418.18,418.77,418.13,418.6601
4/29,13:35,418.4,418.5011,418.17,418.18
4/29,13:30,418.48,418.57,418.29,418.4
4/29,13:25,418.46,418.529,418.13,418.465
4/29,13:20,418.455,418.52,418.36,418.465
4/29,13:15,418.29,418.53,418.25,418.457
4/29,13:10,418.09,418.45,418.085,418.285
4/29,13:05,417.79,418.24,417.78,418.085
4/29,13:00,418.12,418.15,417.79,417.79
4/29,12:55,418.21,418.22,417.98,418.115
4/29,12:50,418.025,418.25,417.99,418.2055
4/29,12:45,417.8673,418.07,417.76,418.0289
4/29,12:40,417.66,417.865,417.57,417.865
4/29,12:35,417.48,417.66,417.45,417.655
4/29,12:30,417.135,417.6001,416.86,417.5
4/29,12:25,416.98,417.26,416.66,417.135
4/29,12:20,417.13,417.245,416.93,416.98
4/29,12:15,417.08,417.16,416.68,417.135
4/29,12:10,416.67,417.095,416.59,417.09
4/29,12:05,417.28,417.3,416.44,416.6755
4/29,12:00,417.54,417.63,417.16,417.285
4/29,11:55,418.07,418.07,417.387,417.5499
4/29,11:50,418.1519,418.28,417.97,418.0755
4/29,11:45,418.12,418.36,418.07,418.1519
4/29,11:40,418.02,418.35,417.99,418.12
4/29,11:35,418.12,418.185,417.97,418.01
4/29,11:30,418.48,418.49,418.05,418.11
4/29,11:25,418.59,418.65,418.22,418.46
4/29,11:20,418.4981,418.61,418.41,418.59
4/29,11:15,418.825,418.8255,418.42,418.495
4/29,11:10,418.69,418.87,418.63,418.825
4/29,11:05,418.31,418.72,418.28,418.6829
4/29,11:00,418.26,418.35,418.08,418.31
4/29,10:55,417.92,418.31,417.78,418.27
4/29,10:50,417.729,418.22,417.665,417.91
4/29,10:45,418.3998,418.3998,417.54,417.72
4/29,10:40,418,418.42,417.93,418.4
4/29,10:35,418.45,418.47,417.8,418
4/29,10:30,418.93,418.97,418.4,418.46
4/29,10:25,419.1,419.12,418.74,418.92
4/29,10:20,418.83,419.185,418.67,419.1
4/29,10:15,419.21,419.33,418.78,418.84
4/29,10:10,419.29,419.53,419.09,419.215
4/29,10:05,419.33,419.54,419.23,419.29
4/29,10:00,419.56,419.57,419.19,419.3455
4/29,9:55,419.76,419.82,419.49,419.57
4/29,9:50,420.07,420.09,419.65,419.76
4/29,9:45,420.11,420.3,419.89,420.0611
4/29,9:40,420.06,420.18,419.93,420.1
4/29,9:35,420.055,420.19,419.86,420.06
4/29,9:30,420.32,420.72,419.92,420.06
4/28,15:55,417.17,417.58,417.02,417.58
4/28,15:50,417.72,417.76,417.1,417.17
4/28,15:45,417.86,417.9719,417.67,417.7182
4/28,15:40,417.99,418.1,417.8,417.87
4/28,15:35,417.67,418.18,417.67,417.985
4/28,15:30,417.97,417.97,417.6,417.665
4/28,15:25,417.76,418.05,417.7,417.96
4/28,15:20,417.74,417.87,417.61,417.7519
4/28,15:15,417.76,417.97,417.54,417.73
4/28,15:10,418.36,418.42,417.11,417.76
4/28,15:05,418.23,418.45,418.07,418.37
4/28,15:00,418.33,418.54,418.17,418.2355
4/28,14:55,418.5,418.51,418.22,418.33
4/28,14:50,418.41,418.591,418.36,418.5
4/28,14:45,418.77,419.01,418.35,418.43
4/28,14:40,418.62,418.84,418.58,418.7765
4/28,14:35,417.57,418.72,417.5301,418.615
4/28,14:30,417.6714,417.68,417.21,417.57
4/28,14:25,417.8,417.82,417.57,417.68
4/28,14:20,417.71,417.94,417.66,417.8
4/28,14:15,417.62,417.79,417.5,417.71
4/28,14:10,417.53,417.65,417.32,417.63
4/28,14:05,417.63,417.74,417.33,417.521
4/28,14:00,417.31,418.22,416.9,417.62
4/28,13:55,417.38,417.44,417.23,417.31
4/28,13:50,417.53,417.53,417.31,417.3881
4/28,13:45,417.5699,417.575,417.42,417.53
4/28,13:40,417.61,417.65,417.56,417.565
4/28,13:35,417.765,417.77,417.54,417.615
4/28,13:30,417.8,417.82,417.72,417.765
4/28,13:25,417.695,417.825,417.6919,417.8
4/28,13:20,417.761,417.785,417.67,417.695
4/28,13:15,417.675,417.81,417.675,417.77
4/28,13:10,417.745,417.82,417.6729,417.6729
4/28,13:05,417.79,417.8,417.66,417.745
4/28,13:00,417.81,417.84,417.74,417.7919
4/28,12:55,417.77,417.81,417.73,417.809
4/28,12:50,417.84,417.89,417.71,417.785
4/28,12:45,417.685,417.84,417.67,417.838
4/28,12:40,417.72,417.77,417.68,417.68
4/28,12:35,417.6,417.76,417.5201,417.73
4/28,12:30,417.6155,417.72,417.5689,417.595
4/28,12:25,417.585,417.68,417.58,417.615
4/28,12:20,417.655,417.67,417.56,417.5899
4/28,12:15,417.53,417.68,417.5013,417.655
4/28,12:10,417.65,417.68,417.52,417.5301
4/28,12:05,417.4,417.65,417.38,417.65
4/28,12:00,417.3,417.46,417.12,417.3989
4/28,11:55,417.25,417.42,417.23,417.2919
4/28,11:50,417.42,417.47,417.24,417.25
4/28,11:45,417.58,417.69,417.41,417.42
4/28,11:40,417.88,417.88,417.54,417.58
4/28,11:35,417.79,417.93,417.77,417.88
4/28,11:30,417.91,417.93,417.69,417.79
4/28,11:25,417.89,417.9399,417.76,417.9182
4/28,11:20,417.9481,418,417.86,417.885
4/28,11:15,417.97,417.98,417.71,417.95
4/28,11:10,417.9711,418.09,417.9501,417.98
4/28,11:05,417.9419,418.04,417.815,417.98
4/28,11:00,418.035,418.105,417.93,417.9419
4/28,10:55,417.98,418.14,417.91,418.0319
4/28,10:50,418,418.13,417.9301,417.9799
4/28,10:45,418.0219,418.13,417.89,417.995
4/28,10:40,417.92,418.075,417.88,418.025
4/28,10:35,417.98,418.01,417.74,417.9263
4/28,10:30,418.16,418.23,417.945,417.97
4/28,10:25,418.14,418.19,418.05,418.1555
4/28,10:20,418.3,418.38,418.12,418.1319
4/28,10:15,418.3,418.35,418.25,418.295
4/28,10:10,418.315,418.32,418.15,418.295
4/28,10:05,418.23,418.4,418.21,418.31
4/28,10:00,418.39,418.45,418.11,418.22
4/28,9:55,418.09,418.41,418.07,418.38
4/28,9:50,418.13,418.16,417.89,418.09
4/28,9:45,417.758,418.155,417.758,418.12
4/28,9:40,417.5981,417.85,417.46,417.76
4/28,9:35,417.52,417.64,417.32,417.6
4/28,9:30,417.81,418,417.34,417.5
4/27,15:55,417.83,417.87,417.26,417.54
4/27,15:50,417.985,418.05,417.78,417.83
4/27,15:45,418.01,418.04,417.65,417.98
4/27,15:40,418.091,418.14,417.94,418.0191
4/27,15:35,417.89,418.12,417.79,418.1
4/27,15:30,417.8511,417.96,417.74,417.8989
4/27,15:25,417.84,417.87,417.73,417.855
4/27,15:20,417.825,417.95,417.6901,417.85
4/27,15:15,417.7605,417.83,417.59,417.82
4/27,15:10,417.35,417.77,417.34,417.765
4/27,15:05,417.65,417.66,417.285,417.355
4/27,15:00,417.61,417.73,417.45,417.65
4/27,14:55,417.55,417.68,417.55,417.61
4/27,14:50,417.66,417.67,417.54,417.555
4/27,14:45,417.73,417.78,417.65,417.665
4/27,14:40,417.8001,417.81,417.69,417.721
4/27,14:35,417.75,417.82,417.68,417.8
4/27,14:30,417.549,417.78,417.5401,417.76
4/27,14:25,417.45,417.58,417.4,417.5499
4/27,14:20,417.37,417.49,417.17,417.45
4/27,14:15,417.28,417.41,417.23,417.3637
4/27,14:10,417.23,417.32,417.22,417.29
4/27,14:05,417.08,417.33,417.07,417.235
4/27,14:00,417.4,417.43,417.07,417.07
4/27,13:55,417.45,417.47,417.35,417.3933
4/27,13:50,417.37,417.46,417.36,417.45
4/27,13:45,417.475,417.48,417.23,417.375
4/27,13:40,417.465,417.58,417.391,417.4799
4/27,13:35,417.33,417.52,417.325,417.465
4/27,13:30,417.34,417.45,417.19,417.3299
4/27,13:25,417.41,417.45,417.29,417.345
4/27,13:20,417.37,417.4804,417.365,417.415
4/27,13:15,417.339,417.45,417.31,417.368
4/27,13:10,417.305,417.43,417.28,417.335
4/27,13:05,417.2511,417.36,417.13,417.32
4/27,13:00,417.09,417.26,417.05,417.26
4/27,12:55,417.14,417.21,417.02,417.09
4/27,12:50,417.4,417.42,416.98,417.145
4/27,12:45,417.49,417.53,417.38,417.4087
4/27,12:40,417.575,417.62,417.4,417.48
4/27,12:35,417.64,417.64,417.49,417.58
4/27,12:30,417.67,417.68,417.58,417.639
4/27,12:25,417.6,417.7,417.59,417.67
4/27,12:20,417.5955,417.685,417.4,417.59
4/27,12:15,417.5255,417.63,417.48,417.595
4/27,12:10,417.6501,417.67,417.41,417.527
4/27,12:05,417.6804,417.7,417.5814,417.6501
4/27,12:00,417.535,417.735,417.535,417.6804
4/27,11:55,417.5501,417.66,417.52,417.535
4/27,11:50,417.23,417.56,417.22,417.545
4/27,11:45,417.38,417.4,417.2,417.24
4/27,11:40,417.29,417.41,417.25,417.37
4/27,11:35,417.28,417.31,417.15,417.29
4/27,11:30,417.19,417.34,417.18,417.26
4/27,11:25,417.22,417.275,417.1,417.195
4/27,11:20,417.165,417.2419,417.05,417.2299
4/27,11:15,417.28,417.39,417.14,417.165
4/27,11:10,417.17,417.34,417.145,417.2881
4/27,11:05,417.01,417.27,416.9519,417.1755
4/27,11:00,417.17,417.31,416.97,417.015
4/27,10:55,417.19,417.31,417.14,417.16
4/27,10:50,417.2,417.23,417,417.19
4/27,10:45,416.91,417.36,416.84,417.205
4/27,10:40,416.66,416.95,416.53,416.9
4/27,10:35,417.15,417.215,416.62,416.667
4/27,10:30,417.23,417.23,417.06,417.14
4/27,10:25,416.81,417.22,416.68,417.22
4/27,10:20,416.81,416.97,416.61,416.82
4/27,10:15,416.99,416.99,416.3,416.85
4/27,10:10,417.18,417.22,416.82,416.9941
4/27,10:05,416.995,417.22,416.9098,417.18
4/27,10:00,416.85,417.24,416.55,416.9989
4/27,9:55,417.09,417.13,416.78,416.845
4/27,9:50,416.99,417.13,416.82,417.09
4/27,9:45,417.06,417.1,416.82,416.99
4/27,9:40,416.94,417.12,416.78,417.05
4/27,9:35,417.75,417.86,416.89,416.94
4/27,9:30,417.93,417.99,417.57,417.75
4/26,15:55,417.61,417.69,417.25,417.59
4/26,15:50,417.27,417.68,417,417.6
4/26,15:45,417.78,417.81,417.23,417.285
4/26,15:40,417.695,417.935,417.64,417.79
4/26,15:35,417.41,417.8,417.41,417.695
4/26,15:30,417.305,417.47,416.97,417.4197
4/26,15:25,418.11,418.135,417.18,417.3
4/26,15:20,418.115,418.22,418.05,418.11
4/26,15:15,418.04,418.17,418.04,418.12
4/26,15:10,418.135,418.16,418.03,418.04
4/26,15:05,418.04,418.16,418.01,418.135
4/26,15:00,418.09,418.14,417.95,418.05
4/26,14:55,418.059,418.11,418.04,418.0901
4/26,14:50,418.09,418.1,418.01,418.055
4/26,14:45,417.99,418.09,417.94,418.08
4/26,14:40,417.92,418.01,417.89,418.0025
4/26,14:35,417.97,417.98,417.86,417.92
4/26,14:30,417.919,418.02,417.9111,417.98
4/26,14:25,417.9,417.95,417.82,417.92
4/26,14:20,417.84,417.935,417.79,417.905
4/26,14:15,417.745,417.87,417.71,417.84
4/26,14:10,417.82,417.86,417.72,417.75
4/26,14:05,417.78,417.88,417.76,417.8284
4/26,14:00,417.705,417.89,417.7,417.79
4/26,13:55,417.64,417.72,417.5699,417.7089
4/26,13:50,417.635,417.69,417.55,417.64
4/26,13:45,417.44,417.68,417.43,417.64
4/26,13:40,417.4,417.46,417.32,417.43
4/26,13:35,417.41,417.51,417.33,417.415
4/26,13:30,417.4087,417.52,417.295,417.405
4/26,13:25,417.38,417.495,417.31,417.4001
4/26,13:20,417.423,417.44,417.301,417.36
4/26,13:15,417.6,417.62,417.41,417.425
4/26,13:10,417.467,417.64,417.42,417.6
4/26,13:05,417.59,417.61,417.461,417.461
4/26,13:00,417.595,417.675,417.55,417.595
4/26,12:55,417.72,417.73,417.55,417.595
4/26,12:50,417.6759,417.73,417.57,417.73
4/26,12:45,417.75,417.81,417.6501,417.6759
4/26,12:40,417.61,417.78,417.6,417.76
4/26,12:35,417.49,417.64,417.4898,417.61
4/26,12:30,417.4011,417.51,417.36,417.495
4/26,12:25,417.5199,417.5199,417.28,417.41
4/26,12:20,417.42,417.56,417.39,417.525
4/26,12:15,417.42,417.45,417.34,417.42
4/26,12:10,417.39,417.53,417.33,417.43
4/26,12:05,417.66,417.67,417.325,417.39
4/26,12:00,417.68,417.7599,417.51,417.67
4/26,11:55,417.7511,417.77,417.64,417.6801
4/26,11:50,417.68,417.785,417.61,417.755
4/26,11:45,417.7783,417.86,417.65,417.681
4/26,11:40,417.83,417.885,417.76,417.78
4/26,11:35,417.835,417.955,417.8,417.84
4/26,11:30,417.91,417.94,417.81,417.83
4/26,11:25,418.0319,418.04,417.8901,417.92
4/26,11:20,417.95,418.06,417.95,418.0301
4/26,11:15,418.0771,418.14,417.84,417.96
4/26,11:10,418.03,418.15,417.97,418.0773
4/26,11:05,418.06,418.1281,417.98,418.0319
4/26,11:00,417.75,418.14,417.73,418.07
4/26,10:55,417.76,417.83,417.7,417.75
4/26,10:50,417.82,418.01,417.68,417.76
4/26,10:45,417.75,417.89,417.62,417.8201
4/26,10:40,417.85,417.875,417.7206,417.74
4/26,10:35,417.78,417.89,417.68,417.86
4/26,10:30,417.83,417.9,417.71,417.78
4/26,10:25,418.025,418.06,417.7028,417.818
4/26,10:20,417.8798,418.09,417.82,418.03
4/26,10:15,418.1304,418.17,417.6,417.88
4/26,10:10,418.06,418.17,417.95,418.14
4/26,10:05,417.94,418.13,417.93,418.0601
4/26,10:00,417.69,418.03,417.67,417.945
4/26,9:55,417.4,417.82,417.4,417.69
4/26,9:50,417.81,417.82,417.2,417.405
4/26,9:45,417.88,417.94,417.76,417.815
4/26,9:40,417.76,417.98,417.56,417.88
4/26,9:35,417.56,417.87,417.5,417.77
4/26,9:30,417.44,417.76,417.38,417.555
4/23,15:55,416.96,417.03,416.64,416.81
4/23,15:50,417.31,417.41,416.85,416.95
4/23,15:45,417.55,417.565,417.2,417.31
4/23,15:40,417.97,417.985,417.53,417.56
4/23,15:35,418.1,418.25,417.91,417.97
4/23,15:30,417.78,418.13,417.77,418.1003
4/23,15:25,417.755,417.86,417.69,417.785
4/23,15:20,417.57,417.8,417.53,417.76
4/23,15:15,417.535,417.6,417.48,417.575
4/23,15:10,417.39,417.55,417.3586,417.535
4/23,15:05,417.23,417.5,417.22,417.38
4/23,15:00,417.371,417.45,417.21,417.23
4/23,14:55,417.4601,417.58,417.35,417.375
4/23,14:50,417.219,417.51,417.21,417.46
4/23,14:45,417.18,417.25,417.11,417.2101
4/23,14:40,417.04,417.22,417.04,417.175
4/23,14:35,417.055,417.08,416.93,417.045
4/23,14:30,417.015,417.1,416.995,417.055
4/23,14:25,416.95,417.03,416.75,417.015
4/23,14:20,416.98,417.04,416.93,416.95
4/23,14:15,417.135,417.18,416.945,416.98
4/23,14:10,417.18,417.26,417.13,417.1301
4/23,14:05,417.105,417.25,417.08,417.18
4/23,14:00,417.015,417.16,416.98,417.1011
4/23,13:55,417.02,417.1,417,417.02
4/23,13:50,417.12,417.15,416.99,417.025
4/23,13:45,417.28,417.28,417.09,417.125
4/23,13:40,417.225,417.38,417.2209,417.2762
4/23,13:35,417.1403,417.25,417.13,417.23
4/23,13:30,417.05,417.18,417.041,417.15
4/23,13:25,417.01,417.06,416.9,417.045
4/23,13:20,417.06,417.085,416.99,417.015
4/23,13:15,417.0801,417.15,417.04,417.06
4/23,13:10,417.095,417.18,417.0413,417.085
4/23,13:05,416.995,417.16,416.98,417.095
4/23,13:00,417.1,417.18,416.96,416.99
4/23,12:55,417.26,417.28,417.03,417.102
4/23,12:50,417.17,417.28,417.16,417.2612
4/23,12:45,416.78,417.19,416.74,417.17
4/23,12:40,416.535,416.85,416.535,416.775
4/23,12:35,416.62,416.66,416.5019,416.54
4/23,12:30,416.42,416.66,416.4,416.61
4/23,12:25,416.495,416.5,416.37,416.415
4/23,12:20,416.49,416.54,416.4,416.5
4/23,12:15,416.355,416.51,416.35,416.475
4/23,12:10,416.504,416.51,416.355,416.355
4/23,12:05,416.41,416.55,416.39,416.5041
4/23,12:00,416.25,416.45,416.25,416.409
4/23,11:55,416.44,416.47,416.24,416.2505
4/23,11:50,416.43,416.47,416.3,416.44
4/23,11:45,416.155,416.475,416.14,416.435
4/23,11:40,416.1892,416.2601,416.015,416.16
4/23,11:35,416.215,416.28,416.1501,416.1892
4/23,11:30,416.155,416.31,416.15,416.22
4/23,11:25,416.18,416.3,416.14,416.15
4/23,11:20,416.22,416.34,416.12,416.18
4/23,11:15,415.95,416.32,415.95,416.21
4/23,11:10,415.63,415.96,415.6119,415.95
4/23,11:05,415.745,415.95,415.618,415.63
4/23,11:00,415.97,416.01,415.6501,415.745
4/23,10:55,415.5,416.02,415.49,415.9601
4/23,10:50,415.29,415.5087,415.21,415.501
4/23,10:45,415.06,415.46,414.98,415.28
4/23,10:40,415.071,415.27,415.05,415.06
4/23,10:35,415,415.23,414.95,415.071
4/23,10:30,414.345,415.12,414.233,415.01
4/23,10:25,414.285,414.41,414.23,414.3488
4/23,10:20,414.22,414.335,414.11,414.28
4/23,10:15,414.4199,414.45,414.18,414.219
4/23,10:10,414.35,414.46,414.31,414.4199
4/23,10:05,414.34,414.47,414.27,414.3517
4/23,10:00,414.19,414.41,414.11,414.35
4/23,9:55,414,414.2,413.895,414.18
4/23,9:50,413.54,414.05,413.5,414
4/23,9:45,413.29,413.57,412.94,413.54
4/23,9:40,413.21,413.3,413.04,413.29
4/23,9:35,413.33,413.45,413.06,413.2087
4/23,9:30,412.87,413.38,412.79,413.33
4/22,15:55,412.39,412.6,412.06,412.27
4/22,15:50,412.3,412.7,412.17,412.385
4/22,15:45,412.28,413.05,412.21,412.31
4/22,15:40,412.47,412.7599,412.22,412.255
4/22,15:35,412.64,412.83,412.35,412.47
4/22,15:30,412.17,412.69,412.09,412.635
4/22,15:25,411.82,412.19,411.7599,412.175
4/22,15:20,412.12,412.29,411.79,411.82
4/22,15:15,412.36,412.4,411.84,412.115
4/22,15:10,412.3,412.59,412.24,412.365
4/22,15:05,413.195,413.21,412.24,412.3
4/22,15:00,413,413.44,412.88,413.1908
4/22,14:55,413.07,413.39,412.96,412.995
4/22,14:50,413.16,413.35,412.86,413.07
4/22,14:45,413.385,413.45,413.01,413.16
4/22,14:40,412.92,413.388,412.8,413.388
4/22,14:35,412.88,413.12,412.76,412.92
4/22,14:30,413.08,413.09,412.77,412.87
4/22,14:25,412.29,413.08,412.1016,413.079
4/22,14:20,412.49,412.54,412.07,412.3
4/22,14:15,412.51,412.53,412.18,412.49
4/22,14:10,412.2,412.53,411.85,412.5
4/22,14:05,411.52,412.345,411.21,412.205
4/22,14:00,411.83,411.84,411.13,411.53
4/22,13:55,411.77,412.28,411.5,411.82
4/22,13:50,412.605,412.67,411.775,411.78
4/22,13:45,412.78,413.29,412.38,412.62
4/22,13:40,414.29,414.29,412.75,412.78
4/22,13:35,414.74,414.74,413.97,414.295
4/22,13:30,414.7,414.76,414.09,414.75
4/22,13:25,414.29,414.84,413.91,414.69
4/22,13:20,413.3,414.44,413.15,414.29
4/22,13:15,414.72,414.76,413.21,413.3
4/22,13:10,415.06,415.07,413.62,414.734
4/22,13:05,416.67,416.73,414.6,415.06
4/22,13:00,416.75,416.78,416.67,416.67
4/22,12:55,416.56,416.76,416.53,416.75
4/22,12:50,416.58,416.64,416.5185,416.555
4/22,12:45,416.52,416.6,416.505,416.59
4/22,12:40,416.59,416.64,416.5101,416.5101
4/22,12:35,416.5201,416.64,416.5201,416.59
4/22,12:30,416.36,416.56,416.36,416.5282
4/22,12:25,416.325,416.38,416.27,416.36
4/22,12:20,416.07,416.33,416.07,416.325
4/22,12:15,415.89,416.0911,415.8601,416.0701
4/22,12:10,415.83,415.91,415.77,415.88
4/22,12:05,415.96,415.97,415.77,415.8299
4/22,12:00,416.075,416.13,415.94,415.965
4/22,11:55,416.18,416.24,416,416.075
4/22,11:50,416.1,416.28,416.1,416.17
4/22,11:45,416.1859,416.1859,416.03,416.1084
4/22,11:40,416.17,416.2,416.07,416.189
4/22,11:35,416.35,416.45,416.14,416.18
4/22,11:30,415.88,416.38,415.71,416.36
4/22,11:25,416.1,416.195,415.89,415.89
4/22,11:20,416.085,416.205,415.96,416.101
4/22,11:15,416.08,416.13,416.015,416.08
4/22,11:10,416.21,416.21,415.99,416.08
4/22,11:05,415.8799,416.2599,415.86,416.215
4/22,11:00,415.86,416.05,415.82,415.875
4/22,10:55,416,416,415.74,415.86
4/22,10:50,416,416.16,415.8,416.005
4/22,10:45,415.775,416.025,415.75,415.9905
4/22,10:40,415.8,415.9299,415.68,415.78
4/22,10:35,415.92,415.945,415.66,415.81
4/22,10:30,415.34,415.96,415.29,415.921
4/22,10:25,415.18,415.4919,415.18,415.33
4/22,10:20,415.17,415.29,414.98,415.18
4/22,10:15,415.4,415.45,414.99,415.16
4/22,10:10,415.47,415.53,415.25,415.39
4/22,10:05,414.7844,415.475,414.7419,415.4699
4/22,10:00,415.295,415.295,414.535,414.7999
4/22,9:55,414.97,415.37,414.92,415.3
4/22,9:50,415.05,415.25,414.8,414.97
4/22,9:45,414.94,415.08,414.7619,415.0411
4/22,9:40,415.09,415.18,414.715,414.93
4/22,9:35,415.21,415.4,415,415.0899
4/22,9:30,415.89,415.91,415.1,415.22
4/21,15:55,416.09,416.2,415.9,415.98
4/21,15:50,416.15,416.29,415.84,416.0801
4/21,15:45,415.93,416.2,415.91,416.14
4/21,15:40,415.755,415.96,415.7,415.9387
4/21,15:35,415.8,415.965,415.74,415.755
4/21,15:30,415.135,415.81,415.135,415.8
4/21,15:25,415.1911,415.24,415.13,415.13
4/21,15:20,415.17,415.205,415.11,415.1995
4/21,15:15,415.15,415.19,414.97,415.18
4/21,15:10,414.92,415.2,414.875,415.14
4/21,15:05,414.95,414.99,414.845,414.9101
4/21,15:00,414.95,415.03,414.825,414.945
4/21,14:55,414.995,414.995,414.83,414.96
4/21,14:50,414.875,415,414.82,414.99
4/21,14:45,414.845,414.955,414.76,414.8759
4/21,14:40,415.11,415.14,414.815,414.84
4/21,14:35,415.1111,415.19,415.0612,415.1013
4/21,14:30,414.94,415.15,414.925,415.12
4/21,14:25,414.88,415.05,414.83,414.945
4/21,14:20,415.1,415.12,414.86,414.8719
4/21,14:15,415.17,415.26,415.09,415.1
4/21,14:10,415.1142,415.195,415.05,415.18
4/21,14:05,415.09,415.19,415.06,415.115
4/21,14:00,414.915,415.19,414.91,415.08
4/21,13:55,414.8411,414.93,414.8411,414.915
4/21,13:50,414.77,414.89,414.735,414.8373
4/21,13:45,414.785,414.875,414.75,414.77
4/21,13:40,414.825,414.88,414.78,414.79
4/21,13:35,414.8452,414.87,414.75,414.825
4/21,13:30,414.71,414.94,414.705,414.845
4/21,13:25,414.8989,414.8989,414.7,414.701
4/21,13:20,414.87,414.94,414.82,414.89
4/21,13:15,414.775,414.8919,414.69,414.8717
4/21,13:10,414.735,414.83,414.67,414.775
4/21,13:05,414.565,414.78,414.48,414.74
4/21,13:00,414.4644,414.64,414.45,414.5673
4/21,12:55,414.47,414.54,414.361,414.465
4/21,12:50,414.45,414.59,414.41,414.4719
4/21,12:45,414.595,414.68,414.42,414.455
4/21,12:40,414.57,414.68,414.55,414.6019
4/21,12:35,414.5,414.58,414.48,414.565
4/21,12:30,414.5201,414.64,414.46,414.49
4/21,12:25,414.73,414.76,414.505,414.525
4/21,12:20,414.8519,414.86,414.72,414.735
4/21,12:15,414.725,414.87,414.67,414.85
4/21,12:10,414.8,414.83,414.705,414.73
4/21,12:05,414.875,414.88,414.69,414.8044
4/21,12:00,414.89,414.92,414.77,414.8711
4/21,11:55,414.63,414.93,414.63,414.89
4/21,11:50,414.54,414.645,414.48,414.63
4/21,11:45,414.55,414.59,414.44,414.54
4/21,11:40,414.395,414.56,414.36,414.559
4/21,11:35,414.46,414.47,414.27,414.39
4/21,11:30,414.2,414.5,414.16,414.465
4/21,11:25,414.0713,414.26,414.045,414.205
4/21,11:20,414.199,414.25,414.02,414.0713
4/21,11:15,414.18,414.3,414.16,414.1919
4/21,11:10,413.97,414.34,413.91,414.1811
4/21,11:05,414.06,414.1,413.88,413.98
4/21,11:00,413.77,414.18,413.61,414.0685
4/21,10:55,413.58,413.79,413.43,413.7659
4/21,10:50,413.73,413.83,413.54,413.58
4/21,10:45,413.81,413.92,413.63,413.735
4/21,10:40,413.6,413.83,413.58,413.81
4/21,10:35,413.6,413.89,413.55,413.6
4/21,10:30,413.98,414.03,413.48,413.59
4/21,10:25,413.82,414.1,413.75,413.9801
4/21,10:20,413.28,413.81,413.09,413.81
4/21,10:15,413.16,413.52,412.995,413.29
4/21,10:10,413.22,413.41,413.12,413.1501
4/21,10:05,413.28,413.35,413.05,413.2212
4/21,10:00,413.41,413.55,413.2659,413.2744
4/21,9:55,412.92,413.43,412.83,413.41
4/21,9:50,412.7644,413.11,412.75,412.92
4/21,9:45,412.09,412.89,412.02,412.7616
4/21,9:40,411.59,412.14,411.43,412.09
4/21,9:35,411.52,411.86,411.36,411.61
4/21,9:30,411.51,411.87,411.3871,411.51
4/20,15:55,412.42,412.51,412.08,412.32
4/20,15:50,412.54,412.65,412.27,412.4201
4/20,15:45,412.51,412.67,412.355,412.54
4/20,15:40,412.05,412.59,412.05,412.515
4/20,15:35,412.115,412.22,411.88,412.055
4/20,15:30,411.9,412.14,411.8,412.113
4/20,15:25,411.9644,412.02,411.79,411.905
4/20,15:20,411.735,411.99,411.73,411.9628
4/20,15:15,411.83,411.98,411.7,411.73
4/20,15:10,411.59,411.85,411.515,411.8299
4/20,15:05,411.33,411.63,411.29,411.59
4/20,15:00,410.8499,411.4,410.84,411.33
4/20,14:55,411.18,411.18,410.59,410.849
4/20,14:50,411.265,411.54,411.14,411.175
4/20,14:45,411.2,411.29,411.07,411.269
4/20,14:40,411.0611,411.23,411.01,411.21
4/20,14:35,411.05,411.215,410.96,411.075
4/20,14:30,411.535,411.535,411.04,411.045
4/20,14:25,411.87,411.88,411.5,411.535
4/20,14:20,411.8211,412.0074,411.81,411.88
4/20,14:15,411.99,412,411.78,411.83
4/20,14:10,412.08,412.1,411.86,412
4/20,14:05,411.95,412.1,411.785,412.085
4/20,14:00,411.895,411.965,411.77,411.9445
4/20,13:55,411.7,411.95,411.64,411.905
4/20,13:50,411.5889,411.96,411.53,411.703
4/20,13:45,411.465,411.76,411.4,411.585
4/20,13:40,411.4799,411.58,411.3,411.465
4/20,13:35,411.221,411.485,411.201,411.475
4/20,13:30,411.3097,411.46,411.2,411.22
4/20,13:25,411.4,411.4389,411.25,411.29
4/20,13:20,411.995,412.04,411.33,411.4
4/20,13:15,411.78,412.05,411.67,411.9987
4/20,13:10,411.78,411.9,411.63,411.79
4/20,13:05,411.8839,411.94,411.72,411.7841
4/20,13:00,412.02,412.035,411.65,411.8801
4/20,12:55,411.495,412.09,411.49,412.03
4/20,12:50,411.54,411.86,411.46,411.4968
