Time,Open,High,Low,Last
4/19/21 14:15,414.72,414.91,414.70,414.82
4/19/21 14:20,414.83,415.09,414.70,415.05
4/19/21 14:25,415.05,415.09,414.96,415.01
4/19/21 14:30,415.01,415.07,414.79,414.89
4/19/21 14:35,414.88,414.93,414.37,414.50
4/19/21 14:40,414.49,414.87,414.40,414.75
4/19/21 14:45,414.74,415.09,414.58,415.00
4/19/21 14:50,414.99,415.05,414.86,415.02
4/19/21 14:55,415.04,415.12,414.98,415.08
4/19/21 15:00,415.08,415.08,414.83,414.99
4/19/21 15:05,415.01,415.20,414.88,414.90
4/19/21 15:10,414.90,415.07,414.50,414.58
4/19/21 15:15,414.58,414.73,414.35,414.44
4/19/21 15:20,414.44,414.59,414.22,414.40
4/19/21 15:25,414.40,414.48,414.22,414.33
4/19/21 15:30,414.32,414.50,414.14,414.37
4/19/21 15:35,414.36,414.60,414.26,414.56
4/19/21 15:40,414.56,414.94,414.51,414.86
4/19/21 15:45,414.86,414.94,414.34,414.40
4/19/21 15:50,414.39,414.70,414.28,414.56
4/19/21 15:55,414.56,415.41,414.50,415.41
4/20/21 9:30,413.91,414.20,413.81,413.93
4/20/21 9:35,413.93,414.53,413.73,414.34
4/20/21 9:40,414.33,414.45,414.07,414.33
4/20/21 9:45,414.33,414.55,414.28,414.46
4/20/21 9:50,414.46,414.65,414.12,414.62
4/20/21 9:55,414.61,414.68,414.32,414.34
4/20/21 10:00,414.34,414.57,413.77,413.85
4/20/21 10:05,413.84,414.30,413.80,413.97
4/20/21 10:10,413.96,414.24,413.71,413.80
4/20/21 10:15,413.78,414.25,413.66,414.05
4/20/21 10:20,414.06,414.09,413.86,414.05
4/20/21 10:25,414.06,414.22,413.81,413.92
4/20/21 10:30,413.93,413.93,413.24,413.38
4/20/21 10:35,413.39,413.70,413.29,413.46
4/20/21 10:40,413.46,413.47,412.63,412.85
4/20/21 10:45,412.85,412.87,412.41,412.42
4/20/21 10:50,412.42,412.51,411.78,411.81
4/20/21 10:55,411.82,412.50,411.76,412.35
4/20/21 11:00,412.35,412.46,411.87,412.35
4/20/21 11:05,412.34,412.51,412.14,412.42
4/20/21 11:10,412.41,412.46,412.11,412.18
4/20/21 11:15,412.17,412.33,411.48,411.58
4/20/21 11:20,411.58,411.74,411.12,411.21
4/20/21 11:25,411.21,411.74,411.21,411.58
4/20/21 11:30,411.57,411.62,411.23,411.26
4/20/21 11:35,411.26,411.35,410.62,411.09
4/20/21 11:40,411.09,411.54,411.06,411.44
4/20/21 11:45,411.44,411.65,411.30,411.63
4/20/21 11:50,411.63,411.68,411.21,411.66
4/20/21 11:55,411.67,411.72,411.43,411.46
4/20/21 12:00,411.46,411.68,411.30,411.67
4/20/21 12:05,411.67,411.81,411.54,411.74
4/20/21 12:10,411.74,412.06,411.65,412.06
4/20/21 12:15,412.05,412.22,411.99,412.22
4/20/21 12:20,412.22,412.33,412.22,412.32
4/20/21 12:25,412.32,412.40,412.08,412.15
4/20/21 12:30,412.15,412.22,412.02,412.02
4/20/21 12:35,412.02,412.16,411.92,411.97
4/20/21 12:40,411.97,411.98,411.67,411.70
4/20/21 12:45,411.69,411.73,411.53,411.54
4/20/21 12:50,411.54,411.86,411.46,411.50
4/20/21 12:55,411.50,412.09,411.49,412.03
4/20/21 13:00,412.02,412.04,411.65,411.88
4/20/21 13:05,411.88,411.94,411.72,411.78
4/20/21 13:10,411.78,411.90,411.63,411.79
4/20/21 13:15,411.78,412.05,411.67,412.00
4/20/21 13:20,412.00,412.04,411.33,411.40
4/20/21 13:25,411.40,411.44,411.25,411.29
4/20/21 13:30,411.31,411.46,411.20,411.22
4/20/21 13:35,411.22,411.49,411.20,411.48
4/20/21 13:40,411.48,411.58,411.30,411.47
4/20/21 13:45,411.47,411.76,411.40,411.59
4/20/21 13:50,411.59,411.96,411.53,411.70
4/20/21 13:55,411.70,411.95,411.64,411.91
4/20/21 14:00,411.90,411.97,411.77,411.94
4/20/21 14:05,411.95,412.10,411.79,412.09
4/20/21 14:10,412.08,412.10,411.86,412.00
4/20/21 14:15,411.99,412.00,411.78,411.83
4/20/21 14:20,411.82,412.01,411.81,411.88
4/20/21 14:25,411.87,411.88,411.50,411.54
4/20/21 14:30,411.54,411.54,411.04,411.05
4/20/21 14:35,411.05,411.22,410.96,411.08
4/20/21 14:40,411.06,411.23,411.01,411.21
4/20/21 14:45,411.20,411.29,411.07,411.27
4/20/21 14:50,411.27,411.54,411.14,411.18
4/20/21 14:55,411.18,411.18,410.59,410.85
4/20/21 15:00,410.85,411.40,410.84,411.33
4/20/21 15:05,411.33,411.63,411.29,411.59
4/20/21 15:10,411.59,411.85,411.52,411.83
4/20/21 15:15,411.83,411.98,411.70,411.73
4/20/21 15:20,411.74,411.99,411.73,411.96
4/20/21 15:25,411.96,412.02,411.79,411.91
4/20/21 15:30,411.90,412.14,411.80,412.11
4/20/21 15:35,412.12,412.22,411.88,412.06
4/20/21 15:40,412.05,412.59,412.05,412.52
4/20/21 15:45,412.51,412.67,412.36,412.54
4/20/21 15:50,412.54,412.65,412.27,412.42
4/20/21 15:55,412.42,412.51,412.08,412.32
4/21/21 9:30,411.51,411.87,411.39,411.51
4/21/21 9:35,411.52,411.86,411.36,411.61
4/21/21 9:40,411.59,412.14,411.43,412.09
4/21/21 9:45,412.09,412.89,412.02,412.76
4/21/21 9:50,412.76,413.11,412.75,412.92
4/21/21 9:55,412.92,413.43,412.83,413.41
4/21/21 10:00,413.41,413.55,413.27,413.27
4/21/21 10:05,413.28,413.35,413.05,413.22
4/21/21 10:10,413.22,413.41,413.12,413.15
4/21/21 10:15,413.16,413.52,413.00,413.29
4/21/21 10:20,413.28,413.81,413.09,413.81
4/21/21 10:25,413.82,414.10,413.75,413.98
4/21/21 10:30,413.98,414.03,413.48,413.59
4/21/21 10:35,413.60,413.89,413.55,413.60
4/21/21 10:40,413.60,413.83,413.58,413.81
4/21/21 10:45,413.81,413.92,413.63,413.74
4/21/21 10:50,413.73,413.83,413.54,413.58
4/21/21 10:55,413.58,413.79,413.43,413.77
4/21/21 11:00,413.77,414.18,413.61,414.07
4/21/21 11:05,414.06,414.10,413.88,413.98
4/21/21 11:10,413.97,414.34,413.91,414.18
4/21/21 11:15,414.18,414.30,414.16,414.19
4/21/21 11:20,414.20,414.25,414.02,414.07
4/21/21 11:25,414.07,414.26,414.05,414.21
4/21/21 11:30,414.20,414.50,414.16,414.47
4/21/21 11:35,414.46,414.47,414.27,414.39
4/21/21 11:40,414.40,414.56,414.36,414.56
4/21/21 11:45,414.55,414.59,414.44,414.54
4/21/21 11:50,414.54,414.65,414.48,414.63
4/21/21 11:55,414.63,414.93,414.63,414.89
4/21/21 12:00,414.89,414.92,414.77,414.87
4/21/21 12:05,414.88,414.88,414.69,414.80
4/21/21 12:10,414.80,414.83,414.71,414.73
4/21/21 12:15,414.73,414.87,414.67,414.85
4/21/21 12:20,414.85,414.86,414.72,414.74
4/21/21 12:25,414.73,414.76,414.51,414.53
4/21/21 12:30,414.52,414.64,414.46,414.49
4/21/21 12:35,414.50,414.58,414.48,414.57
4/21/21 12:40,414.57,414.68,414.55,414.60
4/21/21 12:45,414.60,414.68,414.42,414.46
4/21/21 12:50,414.45,414.59,414.41,414.47
4/21/21 12:55,414.47,414.54,414.36,414.47
4/21/21 13:00,414.46,414.64,414.45,414.57
4/21/21 13:05,414.57,414.78,414.48,414.74
4/21/21 13:10,414.74,414.83,414.67,414.78
4/21/21 13:15,414.78,414.89,414.69,414.87
4/21/21 13:20,414.87,414.94,414.82,414.89
4/21/21 13:25,414.90,414.90,414.70,414.70
4/21/21 13:30,414.71,414.94,414.71,414.85
4/21/21 13:35,414.85,414.87,414.75,414.83
4/21/21 13:40,414.83,414.88,414.78,414.79
4/21/21 13:45,414.79,414.88,414.75,414.77
4/21/21 13:50,414.77,414.89,414.74,414.84
4/21/21 13:55,414.84,414.93,414.84,414.92
4/21/21 14:00,414.92,415.19,414.91,415.08
4/21/21 14:05,415.09,415.19,415.06,415.12
4/21/21 14:10,415.11,415.20,415.05,415.18
4/21/21 14:15,415.17,415.26,415.09,415.10
4/21/21 14:20,415.10,415.12,414.86,414.87
4/21/21 14:25,414.88,415.05,414.83,414.95
4/21/21 14:30,414.94,415.15,414.93,415.12
4/21/21 14:35,415.11,415.19,415.06,415.10
4/21/21 14:40,415.11,415.14,414.82,414.84
4/21/21 14:45,414.85,414.96,414.76,414.88
4/21/21 14:50,414.88,415.00,414.82,414.99
4/21/21 14:55,415.00,415.00,414.83,414.96
4/21/21 15:00,414.95,415.03,414.83,414.95
4/21/21 15:05,414.95,414.99,414.85,414.91
4/21/21 15:10,414.92,415.20,414.88,415.14
4/21/21 15:15,415.15,415.19,414.97,415.18
4/21/21 15:20,415.17,415.21,415.11,415.20
4/21/21 15:25,415.19,415.24,415.13,415.13
4/21/21 15:30,415.14,415.81,415.14,415.80
4/21/21 15:35,415.80,415.97,415.74,415.76
4/21/21 15:40,415.76,415.96,415.70,415.94
4/21/21 15:45,415.93,416.20,415.91,416.14
4/21/21 15:50,416.15,416.29,415.84,416.08
4/21/21 15:55,416.09,416.20,415.90,415.98
4/22/21 9:30,415.89,415.91,415.10,415.22
4/22/21 9:35,415.21,415.40,415.00,415.09
4/22/21 9:40,415.09,415.18,414.72,414.93
4/22/21 9:45,414.94,415.08,414.76,415.04
4/22/21 9:50,415.05,415.25,414.80,414.97
4/22/21 9:55,414.97,415.37,414.92,415.30
4/22/21 10:00,415.30,415.30,414.54,414.80
4/22/21 10:05,414.78,415.48,414.74,415.47
4/22/21 10:10,415.47,415.53,415.25,415.39
4/22/21 10:15,415.40,415.45,414.99,415.16
4/22/21 10:20,415.17,415.29,414.98,415.18
4/22/21 10:25,415.18,415.49,415.18,415.33
4/22/21 10:30,415.34,415.96,415.29,415.92
4/22/21 10:35,415.92,415.95,415.66,415.81
4/22/21 10:40,415.80,415.93,415.68,415.78
4/22/21 10:45,415.78,416.03,415.75,415.99
4/22/21 10:50,416.00,416.16,415.80,416.01
4/22/21 10:55,416.00,416.00,415.74,415.86
4/22/21 11:00,415.86,416.05,415.82,415.88
4/22/21 11:05,415.88,416.26,415.86,416.22
4/22/21 11:10,416.21,416.21,415.99,416.08
4/22/21 11:15,416.08,416.13,416.02,416.08
4/22/21 11:20,416.09,416.21,415.96,416.10
4/22/21 11:25,416.10,416.20,415.89,415.89
4/22/21 11:30,415.88,416.38,415.71,416.36
4/22/21 11:35,416.35,416.45,416.14,416.18
4/22/21 11:40,416.17,416.20,416.07,416.19
4/22/21 11:45,416.19,416.19,416.03,416.11
4/22/21 11:50,416.10,416.28,416.10,416.17
4/22/21 11:55,416.18,416.24,416.00,416.08
4/22/21 12:00,416.08,416.13,415.94,415.97
4/22/21 12:05,415.96,415.97,415.77,415.83
4/22/21 12:10,415.83,415.91,415.77,415.88
4/22/21 12:15,415.89,416.09,415.86,416.07
4/22/21 12:20,416.07,416.33,416.07,416.33
4/22/21 12:25,416.33,416.38,416.27,416.36
4/22/21 12:30,416.36,416.56,416.36,416.53
4/22/21 12:35,416.52,416.64,416.52,416.59
4/22/21 12:40,416.59,416.64,416.51,416.51
4/22/21 12:45,416.52,416.60,416.51,416.59
4/22/21 12:50,416.58,416.64,416.52,416.56
4/22/21 12:55,416.56,416.76,416.53,416.75
4/22/21 13:00,416.75,416.78,416.67,416.67
4/22/21 13:05,416.67,416.73,414.60,415.06
4/22/21 13:10,415.06,415.07,413.62,414.73
4/22/21 13:15,414.72,414.76,413.21,413.30
4/22/21 13:20,413.30,414.44,413.15,414.29
4/22/21 13:25,414.29,414.84,413.91,414.69
4/22/21 13:30,414.70,414.76,414.09,414.75
4/22/21 13:35,414.74,414.74,413.97,414.30
4/22/21 13:40,414.29,414.29,412.75,412.78
4/22/21 13:45,412.78,413.29,412.38,412.62
4/22/21 13:50,412.61,412.67,411.78,411.78
4/22/21 13:55,411.77,412.28,411.50,411.82
4/22/21 14:00,411.83,411.84,411.13,411.53
4/22/21 14:05,411.52,412.35,411.21,412.21
4/22/21 14:10,412.20,412.53,411.85,412.50
4/22/21 14:15,412.51,412.53,412.18,412.49
4/22/21 14:20,412.49,412.54,412.07,412.30
4/22/21 14:25,412.29,413.08,412.10,413.08
4/22/21 14:30,413.08,413.09,412.77,412.87
4/22/21 14:35,412.88,413.12,412.76,412.92
4/22/21 14:40,412.92,413.39,412.80,413.39
4/22/21 14:45,413.39,413.45,413.01,413.16
4/22/21 14:50,413.16,413.35,412.86,413.07
4/22/21 14:55,413.07,413.39,412.96,413.00
4/22/21 15:00,413.00,413.44,412.88,413.19
4/22/21 15:05,413.20,413.21,412.24,412.30
4/22/21 15:10,412.30,412.59,412.24,412.37
4/22/21 15:15,412.36,412.40,411.84,412.12
4/22/21 15:20,412.12,412.29,411.79,411.82
4/22/21 15:25,411.82,412.19,411.76,412.18
4/22/21 15:30,412.17,412.69,412.09,412.64
4/22/21 15:35,412.64,412.83,412.35,412.47
4/22/21 15:40,412.47,412.76,412.22,412.26
4/22/21 15:45,412.28,413.05,412.21,412.31
4/22/21 15:50,412.30,412.70,412.17,412.39
4/22/21 15:55,412.39,412.60,412.06,412.27
4/23/21 9:30,412.87,413.38,412.79,413.33
4/23/21 9:35,413.33,413.45,413.06,413.21
4/23/21 9:40,413.21,413.30,413.04,413.29
4/23/21 9:45,413.29,413.57,412.94,413.54
4/23/21 9:50,413.54,414.05,413.50,414.00
4/23/21 9:55,414.00,414.20,413.90,414.18
4/23/21 10:00,414.19,414.41,414.11,414.35
4/23/21 10:05,414.34,414.47,414.27,414.35
4/23/21 10:10,414.35,414.46,414.31,414.42
4/23/21 10:15,414.42,414.45,414.18,414.22
4/23/21 10:20,414.22,414.34,414.11,414.28
4/23/21 10:25,414.29,414.41,414.23,414.35
4/23/21 10:30,414.35,415.12,414.23,415.01
4/23/21 10:35,415.00,415.23,414.95,415.07
4/23/21 10:40,415.07,415.27,415.05,415.06
4/23/21 10:45,415.06,415.46,414.98,415.28
4/23/21 10:50,415.29,415.51,415.21,415.50
4/23/21 10:55,415.50,416.02,415.49,415.96
4/23/21 11:00,415.97,416.01,415.65,415.75
4/23/21 11:05,415.75,415.95,415.62,415.63
4/23/21 11:10,415.63,415.96,415.61,415.95
4/23/21 11:15,415.95,416.32,415.95,416.21
4/23/21 11:20,416.22,416.34,416.12,416.18
4/23/21 11:25,416.18,416.30,416.14,416.15
4/23/21 11:30,416.16,416.31,416.15,416.22
4/23/21 11:35,416.22,416.28,416.15,416.19
4/23/21 11:40,416.19,416.26,416.02,416.16
4/23/21 11:45,416.16,416.48,416.14,416.44
4/23/21 11:50,416.43,416.47,416.30,416.44
4/23/21 11:55,416.44,416.47,416.24,416.25
4/23/21 12:00,416.25,416.45,416.25,416.41
4/23/21 12:05,416.41,416.55,416.39,416.50
4/23/21 12:10,416.50,416.51,416.36,416.36
4/23/21 12:15,416.36,416.51,416.35,416.48
4/23/21 12:20,416.49,416.54,416.40,416.50
4/23/21 12:25,416.50,416.50,416.37,416.42
4/23/21 12:30,416.42,416.66,416.40,416.61
4/23/21 12:35,416.62,416.66,416.50,416.54
4/23/21 12:40,416.54,416.85,416.54,416.78
4/23/21 12:45,416.78,417.19,416.74,417.17
4/23/21 12:50,417.17,417.28,417.16,417.26
4/23/21 12:55,417.26,417.28,417.03,417.10
4/23/21 13:00,417.10,417.18,416.96,416.99
4/23/21 13:05,417.00,417.16,416.98,417.10
4/23/21 13:10,417.10,417.18,417.04,417.09
4/23/21 13:15,417.08,417.15,417.04,417.06
4/23/21 13:20,417.06,417.09,416.99,417.02
4/23/21 13:25,417.01,417.06,416.90,417.05
4/23/21 13:30,417.05,417.18,417.04,417.15
4/23/21 13:35,417.14,417.25,417.13,417.23
4/23/21 13:40,417.23,417.38,417.22,417.28
4/23/21 13:45,417.28,417.28,417.09,417.13
4/23/21 13:50,417.12,417.15,416.99,417.03
4/23/21 13:55,417.02,417.10,417.00,417.02
4/23/21 14:00,417.02,417.16,416.98,417.10
4/23/21 14:05,417.11,417.25,417.08,417.18
4/23/21 14:10,417.18,417.26,417.13,417.13
4/23/21 14:15,417.14,417.18,416.95,416.98
4/23/21 14:20,416.98,417.04,416.93,416.95
4/23/21 14:25,416.95,417.03,416.75,417.02
4/23/21 14:30,417.02,417.10,417.00,417.06
4/23/21 14:35,417.06,417.08,416.93,417.05
4/23/21 14:40,417.04,417.22,417.04,417.18
4/23/21 14:45,417.18,417.25,417.11,417.21
4/23/21 14:50,417.22,417.51,417.21,417.46
4/23/21 14:55,417.46,417.58,417.35,417.38
4/23/21 15:00,417.37,417.45,417.21,417.23
4/23/21 15:05,417.23,417.50,417.22,417.38
4/23/21 15:10,417.39,417.55,417.36,417.54
4/23/21 15:15,417.54,417.60,417.48,417.58
4/23/21 15:20,417.57,417.80,417.53,417.76
4/23/21 15:25,417.76,417.86,417.69,417.79
4/23/21 15:30,417.78,418.13,417.77,418.10
4/23/21 15:35,418.10,418.25,417.91,417.97
4/23/21 15:40,417.97,417.99,417.53,417.56
4/23/21 15:45,417.55,417.57,417.20,417.31
4/23/21 15:50,417.31,417.41,416.85,416.95
4/23/21 15:55,416.96,417.03,416.64,416.81
4/26/21 9:30,417.44,417.76,417.38,417.56
4/26/21 9:35,417.56,417.87,417.50,417.77
4/26/21 9:40,417.76,417.98,417.56,417.88
4/26/21 9:45,417.88,417.94,417.76,417.82
4/26/21 9:50,417.81,417.82,417.20,417.41
4/26/21 9:55,417.40,417.82,417.40,417.69
4/26/21 10:00,417.69,418.03,417.67,417.95
4/26/21 10:05,417.94,418.13,417.93,418.06
4/26/21 10:10,418.06,418.17,417.95,418.14
4/26/21 10:15,418.13,418.17,417.60,417.88
4/26/21 10:20,417.88,418.09,417.82,418.03
4/26/21 10:25,418.03,418.06,417.70,417.82
4/26/21 10:30,417.83,417.90,417.71,417.78
4/26/21 10:35,417.78,417.89,417.68,417.86
4/26/21 10:40,417.85,417.88,417.72,417.74
4/26/21 10:45,417.75,417.89,417.62,417.82
4/26/21 10:50,417.82,418.01,417.68,417.76
4/26/21 10:55,417.76,417.83,417.70,417.75
4/26/21 11:00,417.75,418.14,417.73,418.07
4/26/21 11:05,418.06,418.13,417.98,418.03
4/26/21 11:10,418.03,418.15,417.97,418.08
4/26/21 11:15,418.08,418.14,417.84,417.96
4/26/21 11:20,417.95,418.06,417.95,418.03
4/26/21 11:25,418.03,418.04,417.89,417.92
4/26/21 11:30,417.91,417.94,417.81,417.83
4/26/21 11:35,417.84,417.96,417.80,417.84
4/26/21 11:40,417.83,417.89,417.76,417.78
4/26/21 11:45,417.78,417.86,417.65,417.68
4/26/21 11:50,417.68,417.79,417.61,417.76
4/26/21 11:55,417.75,417.77,417.64,417.68
4/26/21 12:00,417.68,417.76,417.51,417.67
4/26/21 12:05,417.66,417.67,417.33,417.39
4/26/21 12:10,417.39,417.53,417.33,417.43
4/26/21 12:15,417.42,417.45,417.34,417.42
4/26/21 12:20,417.42,417.56,417.39,417.53
4/26/21 12:25,417.52,417.52,417.28,417.41
4/26/21 12:30,417.40,417.51,417.36,417.50
4/26/21 12:35,417.49,417.64,417.49,417.61
4/26/21 12:40,417.61,417.78,417.60,417.76
4/26/21 12:45,417.75,417.81,417.65,417.68
4/26/21 12:50,417.68,417.73,417.57,417.73
4/26/21 12:55,417.72,417.73,417.55,417.60
4/26/21 13:00,417.60,417.68,417.55,417.60
4/26/21 13:05,417.59,417.61,417.46,417.46
4/26/21 13:10,417.47,417.64,417.42,417.60
4/26/21 13:15,417.60,417.62,417.41,417.43
4/26/21 13:20,417.42,417.44,417.30,417.36
4/26/21 13:25,417.38,417.50,417.31,417.40
4/26/21 13:30,417.41,417.52,417.30,417.41
4/26/21 13:35,417.41,417.51,417.33,417.42
4/26/21 13:40,417.40,417.46,417.32,417.43
4/26/21 13:45,417.44,417.68,417.43,417.64
4/26/21 13:50,417.64,417.69,417.55,417.64
4/26/21 13:55,417.64,417.72,417.57,417.71
4/26/21 14:00,417.71,417.89,417.70,417.79
4/26/21 14:05,417.78,417.88,417.76,417.83
4/26/21 14:10,417.82,417.86,417.72,417.75
4/26/21 14:15,417.75,417.87,417.71,417.84
4/26/21 14:20,417.84,417.94,417.79,417.91
4/26/21 14:25,417.90,417.95,417.82,417.92
4/26/21 14:30,417.92,418.02,417.91,417.98
4/26/21 14:35,417.97,417.98,417.86,417.92
4/26/21 14:40,417.92,418.01,417.89,418.00
4/26/21 14:45,417.99,418.09,417.94,418.08
4/26/21 14:50,418.09,418.10,418.01,418.06
4/26/21 14:55,418.06,418.11,418.04,418.09
4/26/21 15:00,418.09,418.14,417.95,418.05
4/26/21 15:05,418.04,418.16,418.01,418.14
4/26/21 15:10,418.14,418.16,418.03,418.04
4/26/21 15:15,418.04,418.17,418.04,418.12
4/26/21 15:20,418.12,418.22,418.05,418.11
4/26/21 15:25,418.11,418.14,417.18,417.30
4/26/21 15:30,417.31,417.47,416.97,417.42
4/26/21 15:35,417.41,417.80,417.41,417.70
4/26/21 15:40,417.70,417.94,417.64,417.79
4/26/21 15:45,417.78,417.81,417.23,417.29
4/26/21 15:50,417.27,417.68,417.00,417.60
4/26/21 15:55,417.61,417.69,417.25,417.59
4/27/21 9:30,417.93,417.99,417.57,417.75
4/27/21 9:35,417.75,417.86,416.89,416.94
4/27/21 9:40,416.94,417.12,416.78,417.05
4/27/21 9:45,417.06,417.10,416.82,416.99
4/27/21 9:50,416.99,417.13,416.82,417.09
4/27/21 9:55,417.09,417.13,416.78,416.85
4/27/21 10:00,416.85,417.24,416.55,417.00
4/27/21 10:05,417.00,417.22,416.91,417.18
4/27/21 10:10,417.18,417.22,416.82,416.99
4/27/21 10:15,416.99,416.99,416.30,416.85
4/27/21 10:20,416.81,416.97,416.61,416.82
4/27/21 10:25,416.81,417.22,416.68,417.22
4/27/21 10:30,417.23,417.23,417.06,417.14
4/27/21 10:35,417.15,417.22,416.62,416.67
4/27/21 10:40,416.66,416.95,416.53,416.90
4/27/21 10:45,416.91,417.36,416.84,417.21
4/27/21 10:50,417.20,417.23,417.00,417.19
4/27/21 10:55,417.19,417.31,417.14,417.16
4/27/21 11:00,417.17,417.31,416.97,417.02
4/27/21 11:05,417.01,417.27,416.95,417.18
4/27/21 11:10,417.17,417.34,417.15,417.29
4/27/21 11:15,417.28,417.39,417.14,417.17
4/27/21 11:20,417.17,417.24,417.05,417.23
4/27/21 11:25,417.22,417.28,417.10,417.20
4/27/21 11:30,417.19,417.34,417.18,417.26
4/27/21 11:35,417.28,417.31,417.15,417.29
4/27/21 11:40,417.29,417.41,417.25,417.37
4/27/21 11:45,417.38,417.40,417.20,417.24
4/27/21 11:50,417.23,417.56,417.22,417.55
4/27/21 11:55,417.55,417.66,417.52,417.54
4/27/21 12:00,417.54,417.74,417.54,417.68
4/27/21 12:05,417.68,417.70,417.58,417.65
4/27/21 12:10,417.65,417.67,417.41,417.53
4/27/21 12:15,417.53,417.63,417.48,417.60
4/27/21 12:20,417.60,417.69,417.40,417.59
4/27/21 12:25,417.60,417.70,417.59,417.67
4/27/21 12:30,417.67,417.68,417.58,417.64
4/27/21 12:35,417.64,417.64,417.49,417.58
4/27/21 12:40,417.58,417.62,417.40,417.48
4/27/21 12:45,417.49,417.53,417.38,417.41
4/27/21 12:50,417.40,417.42,416.98,417.15
4/27/21 12:55,417.14,417.21,417.02,417.09
4/27/21 13:00,417.09,417.26,417.05,417.26
4/27/21 13:05,417.25,417.36,417.13,417.32
4/27/21 13:10,417.31,417.43,417.28,417.34
4/27/21 13:15,417.34,417.45,417.31,417.37
4/27/21 13:20,417.37,417.48,417.37,417.42
4/27/21 13:25,417.41,417.45,417.29,417.35
4/27/21 13:30,417.34,417.45,417.19,417.33
4/27/21 13:35,417.33,417.52,417.33,417.47
4/27/21 13:40,417.47,417.58,417.39,417.48
4/27/21 13:45,417.48,417.48,417.23,417.38
4/27/21 13:50,417.37,417.46,417.36,417.45
4/27/21 13:55,417.45,417.47,417.35,417.39
4/27/21 14:00,417.40,417.43,417.07,417.07
4/27/21 14:05,417.08,417.33,417.07,417.24
4/27/21 14:10,417.23,417.32,417.22,417.29
4/27/21 14:15,417.28,417.41,417.23,417.36
4/27/21 14:20,417.37,417.49,417.17,417.45
4/27/21 14:25,417.45,417.58,417.40,417.55
4/27/21 14:30,417.55,417.78,417.54,417.76
4/27/21 14:35,417.75,417.82,417.68,417.80
4/27/21 14:40,417.80,417.81,417.69,417.72
4/27/21 14:45,417.73,417.78,417.65,417.67
4/27/21 14:50,417.66,417.67,417.54,417.56
4/27/21 14:55,417.55,417.68,417.55,417.61
4/27/21 15:00,417.61,417.73,417.45,417.65
4/27/21 15:05,417.65,417.66,417.29,417.36
4/27/21 15:10,417.35,417.77,417.34,417.77
4/27/21 15:15,417.76,417.83,417.59,417.82
4/27/21 15:20,417.83,417.95,417.69,417.85
4/27/21 15:25,417.84,417.87,417.73,417.86
4/27/21 15:30,417.85,417.96,417.74,417.90
4/27/21 15:35,417.89,418.12,417.79,418.10
4/27/21 15:40,418.09,418.14,417.94,418.02
4/27/21 15:45,418.01,418.04,417.65,417.98
4/27/21 15:50,417.99,418.05,417.78,417.83
4/27/21 15:55,417.83,417.87,417.26,417.54
4/28/21 9:30,417.81,418.00,417.34,417.50
4/28/21 9:35,417.52,417.64,417.32,417.60
4/28/21 9:40,417.60,417.85,417.46,417.76
4/28/21 9:45,417.76,418.16,417.76,418.12
4/28/21 9:50,418.13,418.16,417.89,418.09
4/28/21 9:55,418.09,418.41,418.07,418.38
4/28/21 10:00,418.39,418.45,418.11,418.22
4/28/21 10:05,418.23,418.40,418.21,418.31
4/28/21 10:10,418.32,418.32,418.15,418.30
4/28/21 10:15,418.30,418.35,418.25,418.30
4/28/21 10:20,418.30,418.38,418.12,418.13
4/28/21 10:25,418.14,418.19,418.05,418.16
4/28/21 10:30,418.16,418.23,417.95,417.97
4/28/21 10:35,417.98,418.01,417.74,417.93
4/28/21 10:40,417.92,418.08,417.88,418.03
4/28/21 10:45,418.02,418.13,417.89,418.00
4/28/21 10:50,418.00,418.13,417.93,417.98
4/28/21 10:55,417.98,418.14,417.91,418.03
4/28/21 11:00,418.04,418.11,417.93,417.94
4/28/21 11:05,417.94,418.04,417.82,417.98
4/28/21 11:10,417.97,418.09,417.95,417.98
4/28/21 11:15,417.97,417.98,417.71,417.95
4/28/21 11:20,417.95,418.00,417.86,417.89
4/28/21 11:25,417.89,417.94,417.76,417.92
4/28/21 11:30,417.91,417.93,417.69,417.79
4/28/21 11:35,417.79,417.93,417.77,417.88
4/28/21 11:40,417.88,417.88,417.54,417.58
4/28/21 11:45,417.58,417.69,417.41,417.42
4/28/21 11:50,417.42,417.47,417.24,417.25
4/28/21 11:55,417.25,417.42,417.23,417.29
4/28/21 12:00,417.30,417.46,417.12,417.40
4/28/21 12:05,417.40,417.65,417.38,417.65
4/28/21 12:10,417.65,417.68,417.52,417.53
4/28/21 12:15,417.53,417.68,417.50,417.66
4/28/21 12:20,417.66,417.67,417.56,417.59
4/28/21 12:25,417.59,417.68,417.58,417.62
4/28/21 12:30,417.62,417.72,417.57,417.60
4/28/21 12:35,417.60,417.76,417.52,417.73
4/28/21 12:40,417.72,417.77,417.68,417.68
4/28/21 12:45,417.69,417.84,417.67,417.84
4/28/21 12:50,417.84,417.89,417.71,417.79
4/28/21 12:55,417.77,417.81,417.73,417.81
4/28/21 13:00,417.81,417.84,417.74,417.79
4/28/21 13:05,417.79,417.80,417.66,417.75
4/28/21 13:10,417.75,417.82,417.67,417.67
4/28/21 13:15,417.68,417.81,417.68,417.77
4/28/21 13:20,417.76,417.79,417.67,417.70
4/28/21 13:25,417.70,417.83,417.69,417.80
