Date,Time,Open,High,Low,Close
15-Mar,15:05,395.09,395.09,394.86,395.04
15-Mar,15:10,395.05,395.11,394.7616,394.815
15-Mar,15:15,394.8199,395.05,394.78,394.795
15-Mar,15:20,394.79,394.86,394.59,394.76
15-Mar,15:25,394.76,394.8599,394.63,394.73
15-Mar,15:30,394.73,394.78,394.5,394.575
15-Mar,15:35,394.58,394.88,394.54,394.821
15-Mar,15:40,394.825,395.0199,394.775,395.0019
15-Mar,15:45,395,395.52,394.99,395.41
15-Mar,15:50,395.42,396.01,395.235,395.98
15-Mar,15:55,395.99,396.685,395.99,396.48
16-Mar,9:30,397.07,397.18,396.72,397.02
16-Mar,9:35,397.02,397.12,396.78,397.005
16-Mar,9:40,397.01,397.28,396.9,397.23
16-Mar,9:45,397.24,397.55,397.24,397.3981
16-Mar,9:50,397.4,397.5,397.01,397.2
16-Mar,9:55,397.21,397.62,397.2,397.459
16-Mar,10:00,397.45,397.56,397.18,397.19
16-Mar,10:05,397.18,397.34,397.02,397.29
16-Mar,10:10,397.284,397.48,397.12,397.48
16-Mar,10:15,397.48,397.595,397.37,397.5
16-Mar,10:20,397.5,397.63,397.46,397.46
16-Mar,10:25,397.48,397.58,397.32,397.58
16-Mar,10:30,397.58,397.787,397.58,397.7
16-Mar,10:35,397.7,397.83,397.63,397.65
16-Mar,10:40,397.655,397.76,397.43,397.515
16-Mar,10:45,397.52,397.63,397.27,397.48
16-Mar,10:50,397.49,397.82,397.475,397.65
16-Mar,10:55,397.66,397.6899,397.29,397.3
16-Mar,11:00,397.315,397.38,397.02,397.245
16-Mar,11:05,397.25,397.33,397.07,397.08
16-Mar,11:10,397.09,397.315,396.99,397.215
16-Mar,11:15,397.21,397.49,397.2,397.34
16-Mar,11:20,397.34,397.41,397.22,397.345
16-Mar,11:25,397.345,397.45,397.17,397.285
16-Mar,11:30,397.29,397.45,397.2,397.235
16-Mar,11:35,397.23,397.35,397.012,397.09
16-Mar,11:40,397.09,397.17,396.92,396.98
16-Mar,11:45,396.975,397.11,396.74,396.96
16-Mar,11:50,396.97,397.09,396.85,397.03
16-Mar,11:55,397.03,397.08,396.9,397.049
16-Mar,12:00,397.04,397.19,396.89,396.9805
16-Mar,12:05,396.985,397.14,396.9009,397.09
16-Mar,12:10,397.11,397.115,396.66,396.691
16-Mar,12:15,396.7001,396.78,396.5119,396.59
16-Mar,12:20,396.59,396.7,396.23,396.269
16-Mar,12:25,396.265,396.4,396.03,396.315
16-Mar,12:30,396.32,396.74,396.2219,396.577
16-Mar,12:35,396.58,396.8394,396.465,396.815
16-Mar,12:40,396.82,396.97,396.72,396.875
16-Mar,12:45,396.877,396.96,396.72,396.76
16-Mar,12:50,396.76,396.86,396.59,396.77
16-Mar,12:55,396.79,396.94,396.685,396.855
16-Mar,13:00,396.855,397.38,396.755,397.06
16-Mar,13:05,397.08,397.35,396.95,397.2719
16-Mar,13:10,397.28,397.34,397.11,397.141
16-Mar,13:15,397.145,397.22,397.04,397.15
16-Mar,13:20,397.15,397.19,396.86,396.96
16-Mar,13:25,396.95,397.26,396.93,396.9762
16-Mar,13:30,396.975,397.01,396.55,396.6401
16-Mar,13:35,396.64,396.65,396.26,396.3
16-Mar,13:40,396.31,396.4,396.17,396.17
16-Mar,13:45,396.165,396.5498,396.13,396.47
16-Mar,13:50,396.46,396.545,396.235,396.26
16-Mar,13:55,396.26,396.4716,396.0889,396.275
16-Mar,14:00,396.27,396.58,396.09,396.54
16-Mar,14:05,396.5402,396.65,395.95,396.25
16-Mar,14:10,396.245,396.465,396.16,396.275
16-Mar,14:15,396.27,396.55,396.18,396.19
16-Mar,14:20,396.18,396.24,395.73,395.82
16-Mar,14:25,395.83,395.83,395.3,395.4
16-Mar,14:30,395.391,395.83,395.25,395.56
16-Mar,14:35,395.54,395.67,395.295,395.413
16-Mar,14:40,395.415,395.65,395.08,395.0981
16-Mar,14:45,395.09,395.52,395.09,395.479
16-Mar,14:50,395.48,395.92,395.46,395.89
16-Mar,14:55,395.89,396.15,395.81,395.95
16-Mar,15:00,395.959,396.04,395.45,395.937
16-Mar,15:05,395.93,396.26,395.86,396.07
16-Mar,15:10,396.0607,396.38,396.0501,396.27
16-Mar,15:15,396.28,396.44,396.21,396.355
16-Mar,15:20,396.355,396.54,396.31,396.49
16-Mar,15:25,396.48,396.54,396.12,396.23
16-Mar,15:30,396.23,396.81,396.0514,396.8
16-Mar,15:35,396.795,397.02,396.52,396.69
16-Mar,15:40,396.685,396.91,396.29,396.34
16-Mar,15:45,396.34,396.635,396.09,396.11
16-Mar,15:50,396.11,396.579,396.11,396.41
16-Mar,15:55,396.41,396.42,395.86,395.86
17-Mar,9:30,394.53,394.6,394,394.01
17-Mar,9:35,394.03,394.12,393.8,394.09
17-Mar,9:40,394.085,394.6,393.9,394.6
17-Mar,9:45,394.61,394.89,394.45,394.76
17-Mar,9:50,394.74,394.74,394.36,394.61
17-Mar,9:55,394.6,394.71,394.29,394.57
17-Mar,10:00,394.58,394.66,394.17,394.3
17-Mar,10:05,394.29,394.405,393.85,394.37
17-Mar,10:10,394.37,394.67,394.28,394.49
17-Mar,10:15,394.4887,394.78,394.34,394.665
17-Mar,10:20,394.66,394.74,394.31,394.6014
17-Mar,10:25,394.59,394.98,394.59,394.75
17-Mar,10:30,394.74,394.74,394.11,394.46
17-Mar,10:35,394.46,394.61,394.2,394.2488
17-Mar,10:40,394.25,394.27,393.5709,393.59
17-Mar,10:45,393.6,393.77,393.42,393.54
17-Mar,10:50,393.53,393.91,393.42,393.875
17-Mar,10:55,393.87,393.96,393.58,393.65
17-Mar,11:00,393.64,393.78,393.3,393.64
17-Mar,11:05,393.63,393.84,393.62,393.73
17-Mar,11:10,393.73,394.08,393.68,393.84
17-Mar,11:15,393.83,394.03,393.73,394.02
17-Mar,11:20,394.015,394.17,393.91,394
17-Mar,11:25,394.01,394.31,393.94,394.21
17-Mar,11:30,394.195,394.21,393.975,394.06
17-Mar,11:35,394.05,394.25,393.9,393.96
17-Mar,11:40,393.95,394.06,393.84,393.95
17-Mar,11:45,393.95,394.34,393.95,394.24
17-Mar,11:50,394.23,394.41,394.21,394.3013
17-Mar,11:55,394.31,394.32,394.09,394.155
17-Mar,12:00,394.15,394.205,393.93,393.99
17-Mar,12:05,393.995,394.55,393.97,394.4919
17-Mar,12:10,394.4943,394.557,394.32,394.39
17-Mar,12:15,394.4,394.67,394.4,394.61
17-Mar,12:20,394.6,394.62,394.39,394.39
17-Mar,12:25,394.39,394.69,394.37,394.54
17-Mar,12:30,394.55,394.56,394.06,394.09
17-Mar,12:35,394.09,394.21,393.925,394.11
17-Mar,12:40,394.11,394.2701,393.87,393.97
17-Mar,12:45,393.95,394.165,393.88,394.1
17-Mar,12:50,394.105,394.325,394.09,394.28
17-Mar,12:55,394.27,394.27,393.8,393.92
17-Mar,13:00,393.92,394.05,393.77,393.97
17-Mar,13:05,393.98,394.23,393.86,394.01
17-Mar,13:10,394.0181,394.16,393.88,394.07
17-Mar,13:15,394.07,394.37,393.8,394.32
17-Mar,13:20,394.32,394.35,393.99,394.21
17-Mar,13:25,394.22,394.35,394.12,394.24
17-Mar,13:30,394.24,394.29,394.02,394.12
17-Mar,13:35,394.14,394.34,394.14,394.17
17-Mar,13:40,394.16,394.29,394.01,394.135
17-Mar,13:45,394.15,394.22,394.03,394.165
17-Mar,13:50,394.16,394.16,393.74,393.75
17-Mar,13:55,393.76,393.99,393.7,393.975
17-Mar,14:00,394,396.61,393.975,395.305
17-Mar,14:05,395.32,395.99,395.21,395.71
17-Mar,14:10,395.7,396.86,395.67,396.68
17-Mar,14:15,396.68,396.83,395.93,396.07
17-Mar,14:20,396.08,396.2,395.85,395.88
17-Mar,14:25,395.87,396.25,395.29,395.29
17-Mar,14:30,395.28,395.68,395.06,395.425
17-Mar,14:35,395.42,396.63,395.42,396.59
17-Mar,14:40,396.59,397.72,396.53,397.64
17-Mar,14:45,397.64,397.79,397.18,397.275
17-Mar,14:50,397.27,397.55,397.06,397.475
17-Mar,14:55,397.48,397.76,397.31,397.66
17-Mar,15:00,397.66,398.06,397.4299,398.005
17-Mar,15:05,397.99,398.12,397.86,397.915
17-Mar,15:10,397.91,397.96,397.25,397.3601
17-Mar,15:15,397.36,397.735,397.22,397.2579
17-Mar,15:20,397.26,397.28,396.81,396.94
17-Mar,15:25,396.94,397.28,396.92,397.115
17-Mar,15:30,397.12,397.73,397.03,397.66
17-Mar,15:35,397.67,397.7495,397.215,397.22
17-Mar,15:40,397.22,397.53,396.56,396.64
17-Mar,15:45,396.64,397.04,396.61,396.98
17-Mar,15:50,396.985,397.02,396.41,396.7199
17-Mar,15:55,396.73,397.28,396.53,397.21
18-Mar,9:30,394.475,395.29,394.47,395.115
18-Mar,9:35,395.1,395.34,394.91,395.31
18-Mar,9:40,395.31,395.41,394.96,395.1
18-Mar,9:45,395.1,395.1,394.32,394.3219
18-Mar,9:50,394.33,395,394.02,394.6719
18-Mar,9:55,394.69,395.28,394.6,395.22
18-Mar,10:00,395.21,395.215,394.65,394.675
18-Mar,10:05,394.72,394.87,394.26,394.67
18-Mar,10:10,394.67,394.71,394.18,394.66
18-Mar,10:15,394.64,394.79,394.22,394.79
18-Mar,10:20,394.78,394.98,394.55,394.758
18-Mar,10:25,394.755,395.33,394.6693,395.0481
18-Mar,10:30,395.045,395.0699,394.52,394.85
18-Mar,10:35,394.84,395.58,394.665,395.38
18-Mar,10:40,395.37,395.54,395.005,395.09
18-Mar,10:45,395.08,395.17,394.9,394.93
18-Mar,10:50,394.9319,395.19,394.62,395.19
18-Mar,10:55,395.18,395.34,394.97,395.2
18-Mar,11:00,395.2,395.5,395.1,395.465
18-Mar,11:05,395.47,395.83,395.37,395.7982
18-Mar,11:10,395.8,395.83,395.41,395.46
18-Mar,11:15,395.455,395.66,395.42,395.559
18-Mar,11:20,395.55,395.79,395.45,395.4595
18-Mar,11:25,395.4519,395.83,395.3,395.825
18-Mar,11:30,395.825,395.88,395.4685,395.54
18-Mar,11:35,395.54,395.76,395.36,395.655
18-Mar,11:40,395.65,395.76,395.5,395.745
18-Mar,11:45,395.74,395.84,395.63,395.805
18-Mar,11:50,395.81,395.97,395.7,395.805
18-Mar,11:55,395.8,395.9581,395.55,395.94
18-Mar,12:00,395.935,396.24,395.86,396.22
18-Mar,12:05,396.215,396.56,396.13,396.47
18-Mar,12:10,396.47,396.695,396.4301,396.6803
18-Mar,12:15,396.687,396.72,396.28,396.3399
18-Mar,12:20,396.34,396.49,396.21,396.302
18-Mar,12:25,396.3022,396.48,396.29,396.3
18-Mar,12:30,396.3,396.36,395.98,396.0244
18-Mar,12:35,396.025,396.03,395.55,395.71
18-Mar,12:40,395.71,395.795,395.51,395.575
18-Mar,12:45,395.59,395.63,395.36,395.39
18-Mar,12:50,395.3801,395.42,395.02,395.125
18-Mar,12:55,395.12,395.225,394.42,394.665
18-Mar,13:00,394.66,395.11,394.62,395.0868
18-Mar,13:05,395.0806,395.19,394.83,394.91
18-Mar,13:10,394.915,395.05,394.69,395.015
18-Mar,13:15,395.02,395.4,394.88,395.39
18-Mar,13:20,395.395,395.6,395.345,395.475
18-Mar,13:25,395.47,395.73,395.46,395.5925
18-Mar,13:30,395.61,395.61,395.33,395.55
18-Mar,13:35,395.54,395.8,395.5198,395.725
18-Mar,13:40,395.7219,396,395.69,395.925
18-Mar,13:45,395.925,395.9699,395.69,395.7958
18-Mar,13:50,395.8,396.115,395.7981,396.09
18-Mar,13:55,396.11,396.13,395.97,396.03
18-Mar,14:00,396.03,396.085,395.52,395.6
18-Mar,14:05,395.61,395.85,395.53,395.53
18-Mar,14:10,395.52,395.5615,394.98,395.105
18-Mar,14:15,395.09,395.105,394.3,394.43
18-Mar,14:20,394.43,394.68,394.28,394.36
18-Mar,14:25,394.365,394.409,393.86,393.9199
18-Mar,14:30,393.92,394.24,393.32,393.465
18-Mar,14:35,393.469,393.505,392.85,393.275
18-Mar,14:40,393.28,393.28,392.205,392.65
18-Mar,14:45,392.65,393.51,392.63,393.49
18-Mar,14:50,393.49,393.645,393.06,393.245
18-Mar,14:55,393.25,393.61,393.21,393.34
18-Mar,15:00,393.345,393.5896,392.88,392.96
18-Mar,15:05,392.96,393.03,392.33,392.8413
18-Mar,15:10,392.85,393.27,392.7,392.9902
18-Mar,15:15,393,393,392.41,392.6899
18-Mar,15:20,392.68,392.7899,392.06,392.09
18-Mar,15:25,392.09,392.84,391.97,392.81
18-Mar,15:30,392.82,392.99,391.99,391.995
18-Mar,15:35,392,392.315,391.77,391.79
18-Mar,15:40,391.79,391.95,391.41,391.46
18-Mar,15:45,391.465,391.699,390.93,391.09
18-Mar,15:50,391.08,391.59,390.75,391.19
18-Mar,15:55,391.18,391.74,391.15,391.53
19-Mar,9:30,389.88,390.2,389.36,389.42
19-Mar,9:35,389.42,389.93,388.97,388.995
19-Mar,9:40,389,389.02,387.69,388.35
19-Mar,9:45,388.35,388.43,387.4,387.56
19-Mar,9:50,387.54,388.94,387.49,388.655
19-Mar,9:55,388.64,389.01,388.09,388.53
19-Mar,10:00,388.51,388.635,387.53,387.74
19-Mar,10:05,387.75,387.78,387.15,387.78
19-Mar,10:10,387.78,388.3,387.42,388.195
19-Mar,10:15,388.19,388.63,387.89,388.63
19-Mar,10:20,388.63,389.14,388.47,388.99
19-Mar,10:25,389,389.12,388.74,388.797
19-Mar,10:30,388.79,388.95,387.78,387.91
19-Mar,10:35,387.92,388.84,387.9175,388.8201
19-Mar,10:40,388.83,389.359,388.69,389.2
19-Mar,10:45,389.19,389.36,389.11,389.21
19-Mar,10:50,389.2115,389.96,389.2,389.68
19-Mar,10:55,389.69,389.84,389.41,389.84
19-Mar,11:00,389.86,390.02,389.68,389.83
19-Mar,11:05,389.825,389.99,389.54,389.59
19-Mar,11:10,389.58,389.7199,389.125,389.4
19-Mar,11:15,389.4,389.65,389.22,389.24
19-Mar,11:20,389.24,389.43,388.85,388.895
19-Mar,11:25,388.8989,389,388.33,389
19-Mar,11:30,388.99,389.46,388.76,389.46
19-Mar,11:35,389.46,389.85,389.42,389.82
19-Mar,11:40,389.825,390.06,389.79,390.04
19-Mar,11:45,390.043,390.43,389.96,390.29
19-Mar,11:50,390.28,390.799,390.05,390.79
19-Mar,11:55,390.78,390.88,390.52,390.52
19-Mar,12:00,390.51,390.9,390.51,390.755
19-Mar,12:05,390.7555,390.7555,390.5,390.65
19-Mar,12:10,390.6396,390.6396,390.27,390.44
19-Mar,12:15,390.44,390.86,390.39,390.71
19-Mar,12:20,390.7,390.98,390.58,390.7
19-Mar,12:25,390.7,390.83,390.5,390.63
19-Mar,12:30,390.62,390.92,390.59,390.7
19-Mar,12:35,390.7,390.8,390.39,390.4301
19-Mar,12:40,390.45,390.95,390.43,390.8299
19-Mar,12:45,390.82,391.19,390.82,391.15
19-Mar,12:50,391.145,391.19,390.94,391.04
19-Mar,12:55,391.0401,391.08,390.84,391.02
19-Mar,13:00,391.0201,391.06,390.51,390.6
19-Mar,13:05,390.59,390.67,390.24,390.52
19-Mar,13:10,390.5183,390.735,390.39,390.735
19-Mar,13:15,390.735,390.93,390.45,390.735
19-Mar,13:20,390.739,390.92,390.69,390.89
19-Mar,13:25,390.9,391,390.745,390.95
19-Mar,13:30,390.96,391.1,390.8,390.96
19-Mar,13:35,390.96,391.11,390.74,390.9939
19-Mar,13:40,391.005,391.1199,390.835,390.97
19-Mar,13:45,390.97,391.32,390.97,391.29
19-Mar,13:50,391.3,391.36,391.22,391.28
19-Mar,13:55,391.28,391.29,390.84,391.09
19-Mar,14:00,391.1,391.38,390.97,391.07
19-Mar,14:05,391.07,391.28,390.66,390.68
19-Mar,14:10,390.66,390.9121,390.53,390.83
19-Mar,14:15,390.84,390.86,390.34,390.46
19-Mar,14:20,390.47,390.525,390.18,390.4219
19-Mar,14:25,390.425,390.84,390.38,390.8201
19-Mar,14:30,390.83,391.03,390.73,390.97
19-Mar,14:35,390.97,391.09,390.88,390.94
19-Mar,14:40,390.945,391.1,390.87,391
19-Mar,14:45,391,391.13,390.875,391.06
19-Mar,14:50,391.059,391.07,390.66,390.7082
19-Mar,14:55,390.715,391.5,390.7101,391.46
19-Mar,15:00,391.45,391.569,390.85,390.89
19-Mar,15:05,390.88,391.09,390.79,390.863
19-Mar,15:10,390.86,391.08,390.74,390.75
19-Mar,15:15,390.75,390.95,390.62,390.705
19-Mar,15:20,390.71,390.88,390.5199,390.59
19-Mar,15:25,390.6,390.89,390.5,390.81
19-Mar,15:30,390.81,391.05,390.5643,391.045
19-Mar,15:35,391.05,391.33,390.93,390.97
19-Mar,15:40,390.96,391.22,390.955,391.04
19-Mar,15:45,391.04,391.18,390.45,390.67
19-Mar,15:50,390.66,391.18,390.318,390.51
19-Mar,15:55,390.52,390.7,389.42,389.57
22-Mar,9:30,390.03,390.56,390.01,390.043
22-Mar,9:35,390.03,390.81,389.97,390.71
22-Mar,9:40,390.72,390.8,390.13,390.64
22-Mar,9:45,390.64,391.105,390.57,391.075
22-Mar,9:50,391.08,391.45,391.01,391.43
22-Mar,9:55,391.44,391.49,391.24,391.3
22-Mar,10:00,391.3,391.63,391.02,391.25
22-Mar,10:05,391.26,391.67,391.14,391.34
22-Mar,10:10,391.35,391.64,391.07,391.51
22-Mar,10:15,391.5001,391.61,391.19,391.5219
22-Mar,10:20,391.52,391.66,391.39,391.545
22-Mar,10:25,391.55,391.71,391.24,391.44
22-Mar,10:30,391.45,391.77,391.3055,391.72
22-Mar,10:35,391.72,391.77,391.43,391.77
22-Mar,10:40,391.78,392.115,391.64,392.08
22-Mar,10:45,392.08,392.44,392.07,392.2
22-Mar,10:50,392.199,392.27,392.12,392.16
22-Mar,10:55,392.15,392.22,392,392.055
22-Mar,11:00,392.055,392.26,391.99,392.165
22-Mar,11:05,392.165,392.28,392.13,392.19
22-Mar,11:10,392.2,392.235,391.915,391.98
22-Mar,11:15,391.9897,392.0186,391.86,391.9399
22-Mar,11:20,391.94,392.25,391.915,392.2021
22-Mar,11:25,392.205,392.23,392.04,392.13
22-Mar,11:30,392.1299,392.49,392.12,392.467
22-Mar,11:35,392.45,392.61,392.38,392.537
22-Mar,11:40,392.54,392.605,392.47,392.57
22-Mar,11:45,392.58,392.6011,392.16,392.42
22-Mar,11:50,392.44,392.52,392.38,392.4
22-Mar,11:55,392.4,392.46,392.28,392.37
22-Mar,12:00,392.37,392.64,392.37,392.55
22-Mar,12:05,392.555,392.61,392.42,392.54
22-Mar,12:10,392.54,392.68,392.535,392.6581
22-Mar,12:15,392.66,392.71,392.57,392.65
22-Mar,12:20,392.65,392.73,392.61,392.695
22-Mar,12:25,392.71,392.94,392.7,392.93
22-Mar,12:30,392.93,392.98,392.73,392.86
22-Mar,12:35,392.87,392.97,392.8111,392.91
22-Mar,12:40,392.92,393.23,392.83,393.22
22-Mar,12:45,393.22,393.23,393.11,393.135
22-Mar,12:50,393.14,393.19,393,393.1181
22-Mar,12:55,393.115,393.16,393.06,393.145
22-Mar,13:00,393.15,393.18,392.82,392.84
22-Mar,13:05,392.835,392.94,392.78,392.835
22-Mar,13:10,392.84,392.9504,392.71,392.92
22-Mar,13:15,392.92,393.065,392.9,393.035
22-Mar,13:20,393.0389,393.2,393.01,393.161
22-Mar,13:25,393.16,393.16,392.95,393.015
22-Mar,13:30,393.007,393.18,393.007,393.1702
22-Mar,13:35,393.17,393.23,393.05,393.1998
22-Mar,13:40,393.2,393.28,393.13,393.23
22-Mar,13:45,393.21,393.305,393.19,393.275
22-Mar,13:50,393.27,393.33,393.23,393.295
22-Mar,13:55,393.295,393.315,393.23,393.31
22-Mar,14:00,393.32,393.41,393.275,393.345
22-Mar,14:05,393.3513,393.55,393.33,393.51
22-Mar,14:10,393.5101,393.56,393.37,393.3996
22-Mar,14:15,393.4,393.52,393.395,393.4419
22-Mar,14:20,393.4455,393.49,393.22,393.31
22-Mar,14:25,393.31,393.52,393.27,393.48
22-Mar,14:30,393.49,393.84,393.485,393.7
22-Mar,14:35,393.7,393.97,393.61,393.9
22-Mar,14:40,393.89,393.91,393.74,393.7919
22-Mar,14:45,393.79,393.87,393.72,393.7484
22-Mar,14:50,393.74,393.805,393.635,393.725
22-Mar,14:55,393.73,393.83,393.7,393.76
22-Mar,15:00,393.76,394.07,393.74,393.945
22-Mar,15:05,393.945,393.95,393.76,393.84
22-Mar,15:10,393.84,393.925,393.7,393.7199
22-Mar,15:15,393.713,393.75,393.31,393.355
22-Mar,15:20,393.35,393.51,393.21,393.31
22-Mar,15:25,393.32,393.35,393.06,393.0982
22-Mar,15:30,393.09,393.25,392.82,392.9
22-Mar,15:35,392.9,392.99,392.82,392.93
22-Mar,15:40,392.93,393.02,392.57,392.775
22-Mar,15:45,392.78,392.84,392.57,392.72
22-Mar,15:50,392.71,392.81,392.39,392.6399
22-Mar,15:55,392.65,392.71,392.4,392.55
23-Mar,9:30,391.91,392,391.56,391.88
23-Mar,9:35,391.88,392.24,391.74,392.18
23-Mar,9:40,392.18,392.19,391.88,392.099
23-Mar,9:45,392.1,392.22,391.85,392.05
23-Mar,9:50,392.05,392.14,391.79,391.95
23-Mar,9:55,391.96,392.445,391.84,392.44
23-Mar,10:00,392.44,392.68,392.265,392.385
23-Mar,10:05,392.38,392.78,392.24,392.67
23-Mar,10:10,392.67,392.84,392.62,392.7219
23-Mar,10:15,392.725,393,392.68,392.94
23-Mar,10:20,392.95,392.99,392.635,392.89
23-Mar,10:25,392.895,392.97,392.665,392.675
23-Mar,10:30,392.6842,392.76,391.88,391.92
23-Mar,10:35,391.93,391.98,391.45,391.61
23-Mar,10:40,391.62,391.64,391.24,391.52
23-Mar,10:45,391.51,391.78,391.48,391.69
23-Mar,10:50,391.69,392.06,391.57,392.055
23-Mar,10:55,392.06,392.35,392.0581,392.3467
23-Mar,11:00,392.35,392.385,392.18,392.195
23-Mar,11:05,392.2,392.9,392.1819,392.89
23-Mar,11:10,392.88,393.18,392.775,393.075
23-Mar,11:15,393.0701,393.42,392.93,393.315
23-Mar,11:20,393.31,393.34,393.0201,393.3
23-Mar,11:25,393.31,393.4,393.209,393.3189
23-Mar,11:30,393.32,393.46,393.005,393.09
23-Mar,11:35,393.1,393.2,392.66,392.72
23-Mar,11:40,392.74,392.79,392.49,392.65
23-Mar,11:45,392.64,392.88,392.59,392.68
23-Mar,11:50,392.7,392.76,392.45,392.49
23-Mar,11:55,392.485,392.85,392.37,392.83
23-Mar,12:00,392.869,393.35,392.79,393.015
23-Mar,12:05,393.01,393.06,392.06,392.58
23-Mar,12:10,392.59,392.64,392.275,392.41
23-Mar,12:15,392.425,392.62,392.22,392.475
23-Mar,12:20,392.475,392.86,392.33,392.81
23-Mar,12:25,392.815,392.89,392.41,392.575
23-Mar,12:30,392.59,392.66,392.2,392.22
23-Mar,12:35,392.215,392.84,392.2043,392.785
23-Mar,12:40,392.775,392.8,392.31,392.65
23-Mar,12:45,392.63,392.71,392.465,392.4655
23-Mar,12:50,392.47,392.84,392.4,392.731
23-Mar,12:55,392.7335,392.97,392.67,392.968
23-Mar,13:00,392.95,393.09,392.91,392.9919
23-Mar,13:05,392.995,393.13,392.8911,393.03
23-Mar,13:10,393.035,393.27,392.9819,393.215
23-Mar,13:15,393.22,393.31,393.06,393.24
23-Mar,13:20,393.24,393.25,392.92,393.0683
23-Mar,13:25,393.07,393.11,392.82,392.98
23-Mar,13:30,392.99,393.029,392.595,392.62
23-Mar,13:35,392.6299,392.77,392.36,392.38
23-Mar,13:40,392.3801,392.39,391.95,391.97
23-Mar,13:45,391.97,392.09,391.74,392.0742
23-Mar,13:50,392.07,392.075,391.82,392.04
23-Mar,13:55,392.035,392.13,391.63,391.85
23-Mar,14:00,391.855,391.899,391.633,391.8
23-Mar,14:05,391.8,392.01,391.47,391.997
23-Mar,14:10,392.005,392.135,391.9,391.985
23-Mar,14:15,391.985,392.13,391.68,391.945
23-Mar,14:20,391.95,392.17,391.94,392.1
23-Mar,14:25,392.09,392.1919,391.69,392.09
23-Mar,14:30,392.085,392.245,391.82,392.04
23-Mar,14:35,392.015,392.09,391.65,391.81
23-Mar,14:40,391.82,391.9113,391.24,391.475
23-Mar,14:45,391.46,391.66,391.27,391.62
23-Mar,14:50,391.62,391.62,391.12,391.12
23-Mar,14:55,391.125,391.17,390.46,390.49
23-Mar,15:00,390.49,390.82,390.1,390.8101
23-Mar,15:05,390.82,390.95,390.43,390.4881
23-Mar,15:10,390.49,390.58,389.93,389.9355
23-Mar,15:15,389.935,390.1178,389.64,389.907
23-Mar,15:20,389.9,389.91,389.2201,389.25
23-Mar,15:25,389.24,389.71,389.02,389.39
23-Mar,15:30,389.39,389.58,389,389.05
23-Mar,15:35,389.05,389.29,388.74,388.98
23-Mar,15:40,389,389.44,388.8011,389.23
23-Mar,15:45,389.22,389.7819,389.115,389.35
23-Mar,15:50,389.35,389.6,388.66,389.59
23-Mar,15:55,389.58,389.78,389.07,389.63
24-Mar,9:30,391,391.4,390.92,391.19
24-Mar,9:35,391.18,391.52,391.14,391.51
24-Mar,9:40,391.51,391.59,391.22,391.57
24-Mar,9:45,391.57,392,391.2211,391.2211
24-Mar,9:50,391.22,391.28,390.61,390.84
24-Mar,9:55,390.84,391.03,390.68,390.71
24-Mar,10:00,390.7,391.34,390.59,391.11
24-Mar,10:05,391.11,391.57,391.08,391.295
24-Mar,10:10,391.295,391.66,391.04,391.2689
24-Mar,10:15,391.27,391.34,390.27,390.38
24-Mar,10:20,390.38,390.97,390.36,390.6911
24-Mar,10:25,390.7,390.89,390.53,390.86
24-Mar,10:30,390.88,391.02,390.52,390.769
24-Mar,10:35,390.76,391.31,390.72,391.1743
24-Mar,10:40,391.18,391.49,391.15,391.2819
24-Mar,10:45,391.285,391.95,391.285,391.7999
24-Mar,10:50,391.79,392.2419,391.76,392.2299
24-Mar,10:55,392.2281,392.38,392.17,392.23
24-Mar,11:00,392.24,392.52,392.23,392.52
24-Mar,11:05,392.51,392.75,392.33,392.36
24-Mar,11:10,392.37,392.51,392.15,392.32
24-Mar,11:15,392.33,392.48,392.075,392.085
24-Mar,11:20,392.07,392.14,391.91,392.09
24-Mar,11:25,392.09,392.47,392.02,392.12
24-Mar,11:30,392.12,392.28,391.88,392
24-Mar,11:35,392,392.0799,391.7799,391.9
24-Mar,11:40,391.8999,391.93,391.57,391.815
24-Mar,11:45,391.81,391.98,391.63,391.74
24-Mar,11:50,391.75,391.865,391.51,391.56
24-Mar,11:55,391.56,391.5701,391.18,391.465
24-Mar,12:00,391.47,391.86,391.43,391.7399
24-Mar,12:05,391.73,392.125,391.65,392.05
24-Mar,12:10,392.04,392.11,391.77,392.04
24-Mar,12:15,392.03,392.25,391.9,392.0919
24-Mar,12:20,392.08,392.21,391.9519,392.005
24-Mar,12:25,392,392.199,391.69,392.173
24-Mar,12:30,392.18,392.23,391.75,391.92
24-Mar,12:35,391.92,392.1,391.78,392.06
24-Mar,12:40,392.0701,392.309,391.96,392.2189
24-Mar,12:45,392.21,392.24,391.51,391.54
24-Mar,12:50,391.55,391.6,391.295,391.3756
24-Mar,12:55,391.37,391.555,391.3,391.35
24-Mar,13:00,391.36,391.36,390.77,391.06
24-Mar,13:05,391.05,391.11,390.59,390.76
24-Mar,13:10,390.77,390.78,390.23,390.23
24-Mar,13:15,390.24,390.31,389.99,390.31
24-Mar,13:20,390.305,390.67,390.2261,390.665
24-Mar,13:25,390.6699,390.875,390.51,390.767
24-Mar,13:30,390.76,390.95,390.66,390.66
24-Mar,13:35,390.67,390.94,390.5801,390.895
24-Mar,13:40,390.895,390.97,389.9215,389.945
24-Mar,13:45,389.95,391.02,389.92,391.015
24-Mar,13:50,391.0281,391.295,391.02,391.06
24-Mar,13:55,391.05,391.32,391.0301,391.29
